sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:count,ADD_INFO:vocabulary_id,ADD_INFO:vocabulary_concept_code,ADD_INFO:vocabulary_concept_name,ADD_INFO:source_concept,ADD_INFO:abbreviation,ADD_INFO:category,ADD_INFO:unitid,ADD_INFO:unit,ADD_INFO:ucum_code,ADD_INFO:low_normal_value,ADD_INFO:high_normal_value,ADD_INFO:expected_min_value,ADD_INFO:expected_max_value,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
16814,GRIP - InitialAdviceBeforeRestrictions,2559,,2559,,,,GRIP - InitialAdviceBeforeRestrictions,GRIP - InitialAdviceBeforeRestrictions,Glucose-Management,0,None,,,,,,0.34,APPROVED,UNMATCHED,Patrick Thoral,1690325114632,0,Unmapped,,MAPS_TO,,,0,
19338,Physio Mobility Shoulder exo internal rotation right 1,1992,,1992,,,,Fysio Mobiliteit Schouder exo endorotatie rechts 1,Fysio Mobiliteit Schouder exo endorotatie rechts 1,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,90,,,0.58,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
12357,expiratory minute volume,68,,68,LOINC,76008-2,Expired minute Volume during Mechanical ventilation,Exp. minuut volume (2),MVe (2),RESP-Servo Patiëntgegevens(2),26,l/min,L/min,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689548677769,42527120,Expired minute Volume during Mechanical ventilation,Measurement,MAPS_TO,,Patrick Thoral,1689548676590,
20018,Pursue Thrombo's net worth,340,,340,,,,Streef Thrombo's onderwaarde,Streef Thrombo's onderwaarde,Medisch dashboard en statusvoering,101,10^9/l,10*9/L,,,,,0.30,APPROVED,INEXACT,Patrick Thoral,1691265140309,602639,Target parameter,Observation,MAPS_TO,,Patrick Thoral,1691261202244,
20018,Pursue Thrombo's net worth,340,,340,,,,Streef Thrombo's onderwaarde,Streef Thrombo's onderwaarde,Medisch dashboard en statusvoering,101,10^9/l,10*9/L,,,,,0.30,APPROVED,INEXACT,Patrick Thoral,1691265140309,3007461,Platelets [#/volume] in Blood,Measurement,MAPS_TO_TYPE,,Patrick Thoral,1691265132812,
20019,Aim for Hb lower value,3978,,3978,,,,Streef Hb onderwaarde,Streef Hb onderwaarde,Medisch dashboard en statusvoering,97,mmol/l,mmol/L,,,,,0.36,APPROVED,INEXACT,Patrick Thoral,1691261596985,602639,Target parameter,Observation,MAPS_TO,,Patrick Thoral,1691259516464,
20019,Aim for Hb lower value,3978,,3978,,,,Streef Hb onderwaarde,Streef Hb onderwaarde,Medisch dashboard en statusvoering,97,mmol/l,mmol/L,,,,,0.36,APPROVED,INEXACT,Patrick Thoral,1691261596985,40762351,Hemoglobin [Moles/volume] in Blood,Measurement,MAPS_TO_TYPE,,Patrick Thoral,1691261588076,
12358,expiratory tidal volume,68,,68,LOINC,20107-9,Tidal volume expired spontaneous+mechanical Respiratory system airway --on ventilator,Exp. tidal volume (2),VTe (2),RESP-Servo Patiëntgegevens(2),6,ml,mL,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689546056552,3015016,Tidal volume expired spontaneous+mechanical Respiratory system airway --on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1689546054515,
16815,GRIP - InitialAdviceAfterRestrictions,2559,,2559,,,,GRIP - InitialAdviceAfterRestrictions,GRIP - InitialAdviceAfterRestrictions,Glucose-Management,0,None,,,,,,0.36,APPROVED,UNMATCHED,Patrick Thoral,1690325114632,0,Unmapped,,MAPS_TO,,,0,
19296,Physio Mobility Hip exo internal rotation left 1,1988,,1988,,,,Fysio Mobiliteit Heup exo endorotatie links 1,Fysio Mobiliteit Heup exo endorotatie links 1,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,60,,,0.52,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
20072,Return bile fluid,3,,3,,,,Teruggave galvocht,Teruggave galvocht,DIVERSEN,6,ml,mL,,,,,0.64,APPROVED,UNMATCHED,Patrick Thoral,1691178988160,0,Unmapped,,MAPS_TO,,,0,
16240,Zephyros Pmin,45,,45,,,,Zephyros Pmin,Zephyros Pmin,RESP-Zephyros Patiëntgegevens,175,cmH2O,cm[H2O],,,,,0.37,APPROVED,EQUAL,Patrick Thoral,1690317663800,36305727,Minimum expiratory pressure Respiratory system airway,Measurement,MAPS_TO,,Patrick Thoral,1690317662630,
20716,CRRT postfilter replacement fluid rate setting,13588,,818547,,,,MFT_Postdilutieflow (ingesteld),MFT_Postdilutieflow (ingesteld),CVVH-MFT,46,ml/uur,mL/h,,,,,0.49,APPROVED,EQUAL,Patrick Thoral,1686435524390,1989384,Post-filter replacement fluid rate Renal replacement therapy circuit,Measurement,MAPS_TO,,Patrick Thoral,1686435523112,
19339,Physio Mobility Shoulder exo internal rotation right 2,1992,,1992,,,,Fysio Mobiliteit Schouder exo endorotatie rechts 2,Fysio Mobiliteit Schouder exo endorotatie rechts 2,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,90,,,0.58,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
12360,inspiratory tidal volume,51,,51,LOINC,20109-5,Tidal volume inspired spontaneous+mechanical Measured --on ventilator,Insp. tidal volume (2),VTi (2),RESP-Servo Patiëntgegevens(2),6,ml,mL,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689546006756,3016166,Tidal volume inspired spontaneous+mechanical Measured --on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1689546005353,
20926,CVDm-coupled,33686,,4961791,,,,CVDm-gekoppeld,CVDm-gekoppeld,HD-Bloeddrukken,173,mmHg,mm[Hg],-1,40,,,0.33,APPROVED,EQUAL,Patrick Thoral,1686407998592,3000333,Central venous pressure (CVP) Mean,Measurement,MAPS_TO,,Patrick Thoral,1686407997312,
20076,MFT_Substitution volume_total,11355,,764289,,,,MFT_Substitutievolume_totaal,MFT_Substitutievolume_totaal,CVVH-MFT,8,l,L,,,,,0.45,APPROVED,EQUAL,Patrick Thoral,1686435944091,45769788,Substitution volume,Observation,MAPS_TO,,<auto>,1686356285243,
20076,MFT_Substitution volume_total,11355,,764289,,,,MFT_Substitutievolume_totaal,MFT_Substitutievolume_totaal,CVVH-MFT,8,l,L,,,,,0.45,APPROVED,EQUAL,Patrick Thoral,1686435944091,4112438,Total,Observation,MAPS_TO_TYPE,,Patrick Thoral,1686435914454,
16241,respiratory rate setting,62,,62,LOINC,19834-1,Breath rate setting Ventilator,Zephyros Frequentie,Zephyros Frequentie,RESP-Zephyros Patiëntgegevens,15,/min,/min,,,,,0.78,APPROVED,EQUAL,Patrick Thoral,1690317441085,3007646,Breath rate spontaneous and mechanical --on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1690317440344,
16243,Zephyros Vte,68,,68,,,,Zephyros Vte,Zephyros Vte,RESP-Zephyros Patiëntgegevens,6,ml,mL,,,,,0.52,APPROVED,EQUAL,Patrick Thoral,1690317388496,21490789,Tidal volume expired Respiratory system airway --on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1690317386897,
12362,Mean airway pressure (2),51,,51,,,,Mean luchtweg druk (2),P mean (2),RESP-Servo Patiëntgegevens(2),175,cmH2O,cm[H2O],,,,,0.85,APPROVED,EQUAL,Patrick Thoral,1690323434954,42527086,Mean airway pressure,Measurement,MAPS_TO,,Patrick Thoral,1690323434209,
19297,Physio Mobility Hip exo internal rotation left 2,1990,,1990,,,,Fysio Mobiliteit Heup exo endorotatie links 2,Fysio Mobiliteit Heup exo endorotatie links 2,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,60,,,0.52,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
20951,stroke volume variation,3066,,183959,SNOMED CT,733502006,Stroke volume variation,Stroke Volume Variation,SVV,HD-Profiel,0,None,,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1686437170868,37116693,Stroke volume variation,Measurement,MAPS_TO,,<auto>,1686356285935,
12364,PEEP up to (2),33,,33,,,,PEEP tot (2),PEEP tot (2),RESP-Servo Patiëntgegevens(2),175,cmH2O,cm[H2O],,,,,0.40,APPROVED,EQUAL,Patrick Thoral,1690323151291,42527140,Total PEEP Respiratory system,Measurement,MAPS_TO,,Patrick Thoral,1690323148704,
16244,Zephyros Mve,70,,70,,,,Zephyros Mve,Zephyros Mve,RESP-Zephyros Patiëntgegevens,8,l,L,,,,,0.35,APPROVED,EQUAL,Patrick Thoral,1690317354657,42527120,Expired minute Volume during Mechanical ventilation,Measurement,MAPS_TO,,Patrick Thoral,1690317353111,
20077,MFT_Substitution Volume_Current,11354,,764241,,,,MFT_Substitutievolume_huidig,MFT_Substitutievolume_huidig,CVVH-MFT,8,l,L,,,,,0.44,APPROVED,EQUAL,Patrick Thoral,1686435944826,45769788,Substitution volume,Observation,MAPS_TO,,<auto>,1686356286126,
20077,MFT_Substitution Volume_Current,11354,,764241,,,,MFT_Substitutievolume_huidig,MFT_Substitutievolume_huidig,CVVH-MFT,8,l,L,,,,,0.44,APPROVED,EQUAL,Patrick Thoral,1686435944826,4034855,Current,Observation,MAPS_TO_TYPE,,Patrick Thoral,1686435930694,
16245,Zephyros O2i,52,,52,,,,Zephyros O2i,Zephyros O2i,RESP-Zephyros Patiëntgegevens,191,Geen,,,,,,0.37,APPROVED,EQUAL,Patrick Thoral,1710286874334,3025408,Oxygen/Inspired gas Respiratory system by O2 Analyzer --on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1690317538271,
16245,Zephyros O2i,52,,52,,,,Zephyros O2i,Zephyros O2i,RESP-Zephyros Patiëntgegevens,191,Geen,,,,,,0.37,APPROVED,EQUAL,Patrick Thoral,1710286874334,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710286869331,
19340,Physio Mobility Shoulder exo internal rotation right 3,1992,,1992,,,,Fysio Mobiliteit Schouder exo endorotatie rechts 3,Fysio Mobiliteit Schouder exo endorotatie rechts 3,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,90,,,0.58,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
20952,extravascular lung water index,476,,684,,,,ExtraVasculair Lung Water Index,EVLWI,HD-Profiel,170,ml/kg,mL/kg,,,,,0.77,APPROVED,INEXACT,Patrick Thoral,1691278433029,3661655,Measurement of extravascular lung water,Measurement,MAPS_TO,,<auto>,1686356286829,
12365,peak inspiratory airway pressure,54,,54,LOINC,19976-0,Maximum [Pressure] Respiratory system airway opening --during inspiration on ventilator,Piek druk (2),P peak (2),RESP-Servo Patiëntgegevens(2),175,cmH2O,cm[H2O],,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689547264949,3016078,Maximum [Pressure] Respiratory system airway opening --during inspiration on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1689547264281,
19298,Physio Mobility Hip exo internal rotation left 3,1988,,1988,,,,Fysio Mobiliteit Heup exo endorotatie links 3,Fysio Mobiliteit Heup exo endorotatie links 3,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,60,,,0.52,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
16246,inspired oxygen concentration setting,239,,239,LOINC,19994-3,Oxygen/Inspired gas setting [Volume Fraction] Ventilator,Zephyros FiO2,Zephyros FiO2,RESP-Zephyros Machinegegevens,191,Geen,,,,,,0.87,APPROVED,EQUAL,Patrick Thoral,1710112682479,3024882,Oxygen/Total gas setting [Volume Fraction] Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1689546910800,
16246,inspired oxygen concentration setting,239,,239,LOINC,19994-3,Oxygen/Inspired gas setting [Volume Fraction] Ventilator,Zephyros FiO2,Zephyros FiO2,RESP-Zephyros Machinegegevens,191,Geen,,,,,,0.87,APPROVED,EQUAL,Patrick Thoral,1710112682479,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710112680876,
12367,Vec (End Expiratory Flow) (2),1,,1,,,,Vec (Eind-expiratoire flow) (2),Vec (Eind-expiratoire flow) (2),RESP-Servo Patiëntgegevens(2),26,l/min,L/min,,,,,0.44,APPROVED,UNMATCHED,Patrick Thoral,1690323140259,0,Unmapped,,MAPS_TO,,,0,
20078,CRRT net ultrafiltration volume current,24934,,1664478,,,,MFT_Filtraatvolume_huidig,MFT_Filtraatvolume_huidig,CVVH-MFT,8,l,L,,,,,0.47,APPROVED,UNMATCHED,Patrick Thoral,1686435409856,0,Unmapped,,MAPS_TO,daily cumulative ultrafiltration volume,,0,
19341,Physio Mobility Shoulder flexion extension left 1,1990,,1990,,,,Fysio Mobiliteit Schouder flexie extensie links 1,Fysio Mobiliteit Schouder flexie extensie links 1,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,165,,,0.60,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
20953,global end dastolic volume index,480,,685,,,,Global End Diastolic Volume Index,GEDVI,HD-Profiel,89,ml/m2,mL/m2,,,,,0.50,APPROVED,UNMATCHED,Patrick Thoral,1691259034596,0,Unmapped,,MAPS_TO,,,0,
16248,respiratory rate setting,83,,83,LOINC,19834-1,Breath rate setting Ventilator,Zephyros  Freq,Zephyros  Freq,RESP-Zephyros Machinegegevens,15,/min,/min,,,,,0.78,APPROVED,EQUAL,Patrick Thoral,1689549269831,3007469,Breath rate setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1689549269254,
20955,continous cardiac output,3049,,187823,LOINC,76519-8,Left ventricular Cardiac output by Continuous,CCO,CCO,HD-Profiel,26,l/min,L/min,,,0,17,0.87,APPROVED,EQUAL,Patrick Thoral,1689548434966,4221102,Cardiac output,Measurement,MAPS_TO,,Patrick Thoral,1689548411856,
20955,continous cardiac output,3049,,187823,LOINC,76519-8,Left ventricular Cardiac output by Continuous,CCO,CCO,HD-Profiel,26,l/min,L/min,,,0,17,0.87,APPROVED,EQUAL,Patrick Thoral,1689548434966,4114363,Continuous,Observation,MAPS_TO_TYPE,,Patrick Thoral,1689548420922,
16249,Zephyros P.Insp,63,,63,,,,Zephyros P.Insp,Zephyros P.Insp,RESP-Zephyros Machinegegevens,322,+PEEP,cm[H2O]{above_PEEP},,,,,0.30,APPROVED,EQUAL,Patrick Thoral,1690318367790,42527137,Airway pressure delta setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1690318365085,
12369,inspired oxygen concentration setting,373,,373,LOINC,19994-3,Oxygen/Inspired gas setting [Volume Fraction] Ventilator,SET %O2,SET %O2,RESP-Bipap Vision Machinegegevens,191,Geen,,,,,,0.87,APPROVED,EQUAL,Patrick Thoral,1710112723947,3024882,Oxygen/Total gas setting [Volume Fraction] Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1689546890860,
12369,inspired oxygen concentration setting,373,,373,LOINC,19994-3,Oxygen/Inspired gas setting [Volume Fraction] Ventilator,SET %O2,SET %O2,RESP-Bipap Vision Machinegegevens,191,Geen,,,,,,0.87,APPROVED,EQUAL,Patrick Thoral,1710112723947,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710112722495,
19299,Physio Mobility Hip exo internal rotation right 1,1988,,1988,,,,Fysio Mobiliteit Heup exo endorotatie rechts 1,Fysio Mobiliteit Heup exo endorotatie rechts 1,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,60,,,0.53,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
20079,CRRT net ultrafiltration volume total,24943,,1664541,,,,MFT_Filtraatvolume_totaal,MFT_Filtraatvolume_totaal,CVVH-MFT,8,l,L,,,,,0.49,APPROVED,INEXACT,Patrick Thoral,1686429156461,1988590,Ultrafiltrate volume removed,Measurement,MAPS_TO,session/total cumulative ultrafiltration volume,Patrick Thoral,1686410837754,
19342,Physio Mobility Shoulder flexion extension left 2,1993,,1993,,,,Fysio Mobiliteit Schouder flexie extensie links 2,Fysio Mobiliteit Schouder flexie extensie links 2,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,165,,,0.60,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
12371,CPAP (Bipap Vision),115,,115,,,,CPAP (Bipap Vision),CPAP (Bipap Vision),RESP-Bipap Vision Machinegegevens,175,cmH2O,cm[H2O],,,,,0.45,APPROVED,EQUAL,Patrick Thoral,1691272181679,3035167,Continuous positive airway pressure Respiratory system,Measurement,MAPS_TO,,Patrick Thoral,1691272179422,
14475,RA_Leucocytes,2,,2,,,,RA_Leucocyten,RA_Leucocyten,APACHE II RESEARCH,101,10^9/l,10*9/L,,,,,0.49,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
20956,continous cardiac index,3039,,186859,,,,CCI,CCI,HD-Profiel,92,l/min/m2,L/min/m2,,,,,0.78,APPROVED,EQUAL,Patrick Thoral,1686437155069,4208254,Cardiac index,Measurement,MAPS_TO,,<auto>,1686356289482,
20956,continous cardiac index,3039,,186859,,,,CCI,CCI,HD-Profiel,92,l/min/m2,L/min/m2,,,,,0.78,APPROVED,EQUAL,Patrick Thoral,1686437155069,4114363,Continuous,Observation,MAPS_TO_TYPE,,Patrick Thoral,1686437152843,
14478,RA_Serum_Potassium,2,,2,,,,RA_Serum_Kalium,RA_Serum_Kalium,APACHE II RESEARCH,97,mmol/l,mmol/L,"3,5","4,5",,,0.28,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
12372,Rate (Bipap Vision),214,,214,,,,Rate (Bipap Vision),Rate,RESP-Bipap Vision Patiëntgegevens,15,/min,/min,,,,,0.40,APPROVED,EQUAL,Patrick Thoral,1691272872000,3007646,Breath rate spontaneous and mechanical --on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1691272871161,
16250,positive end expiratory pressure setting,241,,241,LOINC,20077-4,Positive end expiratory pressure setting Ventilator,Zephyros PEEP,Zephyros PEEP,RESP-Zephyros Machinegegevens,175,cmH2O,cm[H2O],,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689546392450,3022875,Positive end expiratory pressure setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1689546390874,
19343,Physio Mobility Shoulder flexion extension right1,2003,,2003,,,,Fysio Mobiliteit Schouder flexie extensie rechts1,Fysio Mobiliteit Schouder flexie extensie rechts1,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,165,,,0.54,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
12373,Vt (Bipap Vision),211,,211,,,,Vt (Bipap Vision),Vt (Bipap Vision),RESP-Bipap Vision Patiëntgegevens,6,ml,mL,,,,,0.35,APPROVED,EQUAL,Patrick Thoral,1691272923764,21490854,Tidal volume Ventilator --on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1691272923140,
14479,RA_Serum_Creatinine,2,,2,,,,RA_Serum_Kreatinine,RA_Serum_Kreatinine,APACHE II RESEARCH,99,µmol/l,umol/L,,,,,0.30,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
16251,Zephyros P-psv,192,,192,,,,Zephyros P-psv,Zephyros P-psv,RESP-Zephyros Machinegegevens,322,+PEEP,cm[H2O]{above_PEEP},,,,,0.28,APPROVED,EQUAL,Patrick Thoral,1690316861110,3000461,Pressure support setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1690316859450,
20957,intrathoracic blood volume index,480,,685,,,,ITBVI,ITBVI,HD-Profiel,89,ml/m2,mL/m2,,,,,0.69,APPROVED,UNMATCHED,Patrick Thoral,1691278489397,0,Unmapped,,MAPS_TO,,,0,
19300,Physio Mobility Hip exo internal rotation right 2,1990,,1990,,,,Fysio Mobiliteit Heup exo endorotatie rechts 2,Fysio Mobiliteit Heup exo endorotatie rechts 2,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,60,,,0.52,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
14480,RA_Serum_Sodium,2,,2,,,,RA_Serum_Natrium,RA_Serum_Natrium,APACHE II RESEARCH,97,mmol/l,mmol/L,136,146,,,0.27,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
12374,minute volume,169,,169,LOINC,33425-0,Minute volume setting Ventilator,MinVent,MinVent,RESP-Bipap Vision Patiëntgegevens,26,l/min,L/min,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689546979458,3045410,Minute volume setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1689546978698,
12378,IPAP,305,,305,,,,IPAP,IPAP,RESP-Bipap Vision Machinegegevens,175,cmH2O,cm[H2O],,,,,0.59,APPROVED,INEXACT,Patrick Thoral,1691272455850,36305628,Pressure.baseline setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1691272454388,
12379,EPAP,304,,304,,,,EPAP,EPAP,RESP-Bipap Vision Machinegegevens,175,cmH2O,cm[H2O],,,,,0.61,APPROVED,INEXACT,Patrick Thoral,1691272439721,3000461,Pressure support setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1691272434832,
14481,RA_Temperature,13,,13,,,,RA_Temperatuur,RA_Temperatuur,APACHE II RESEARCH,59,°C,Cel,,,,,0.46,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
19344,Physio Mobility Shoulder flexion extension right 2,1993,,1993,,,,Fysio Mobiliteit Schouder flexie extensie rechts 2,Fysio Mobiliteit Schouder flexie extensie rechts 2,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,165,,,0.61,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
16332,Intubation ClinicalEventID,2009,,2009,,,,Intubatie KlinischEventID,Intubatie KlinischEventID,Klinische verrichting Respiratie,0,None,,,,,,0.63,APPROVED,UNREVIEWED,Patrick Thoral,1691278144812,0,Unmapped,,MAPS_TO,,,0,
14736,Target Lower Value ABPm,17922,,17922,,,,Streef Onderwaarde ABPm,Streef Onderwaarde ABPm,HD-Bloeddrukken,173,mmHg,mm[Hg],,,,,0.34,APPROVED,INEXACT,Patrick Thoral,1691264052571,602639,Target parameter,Observation,MAPS_TO,,Patrick Thoral,1691261138673,
14736,Target Lower Value ABPm,17922,,17922,,,,Streef Onderwaarde ABPm,Streef Onderwaarde ABPm,HD-Bloeddrukken,173,mmHg,mm[Hg],,,,,0.34,APPROVED,INEXACT,Patrick Thoral,1691264052571,21490852,Invasive Mean blood pressure,Measurement,MAPS_TO_TYPE,,Patrick Thoral,1691264045905,
12380,IPAP Rise Time,50,,50,,,,IPAP Rise Time,IPAP Rise Time,RESP-Bipap Vision Machinegegevens,3,sec,s,,,,,0.47,APPROVED,EQUAL,Patrick Thoral,1691272746658,40760770,Rise time setting Ventilator,Measurement,MAPS_TO,"Only has 4 set points: .05, .1, .2, .4 sec",Patrick Thoral,1691272744493,
20958,Nutritional history anamnestic weight,41,,41,,,,Voedingsanamnese anamnestisch gewicht,Voedingsanamnese anamnestisch gewicht,Voeding-SNAQ,12,kg,kg,,,,,0.46,APPROVED,EQUAL,Patrick Thoral,1686608861731,37206608,Self reported usual body weight,Measurement,MAPS_TO,,Patrick Thoral,1686608858729,
12381,Tinsp (Set),74,,74,,,,Tinsp (Set),Tinsp (Set,RESP-Bipap Vision Machinegegevens,3,sec,s,,,,,0.45,APPROVED,EQUAL,Patrick Thoral,1691272820723,36304672,Inspiratory time setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1691272819825,
19301,Physio Mobility Hip exo internal rotation right 3,1988,,1988,,,,Fysio Mobiliteit Heup exo endorotatie rechts 3,Fysio Mobiliteit Heup exo endorotatie rechts 3,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,60,,,0.52,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
14737,Target Lower NIBPm,14,,14,,,,Streef Onderwaarde NIBPm,Streef Onderwaarde NIBPm,HD-Bloeddrukken,173,mmHg,mm[Hg],,,,,0.33,APPROVED,INEXACT,Patrick Thoral,1691264194705,602639,Target parameter,Observation,MAPS_TO,,Patrick Thoral,1691261169960,
14737,Target Lower NIBPm,14,,14,,,,Streef Onderwaarde NIBPm,Streef Onderwaarde NIBPm,HD-Bloeddrukken,173,mmHg,mm[Hg],,,,,0.33,APPROVED,INEXACT,Patrick Thoral,1691264194705,21492241,Mean blood pressure by Noninvasive,Measurement,MAPS_TO_TYPE,,Patrick Thoral,1691264180649,
12382,Ti/ T tot,27,,27,,,,Ti/ T tot,Ti / T tot,RESP-Bipap Vision Patiëntgegevens,191,Geen,,,,,,0.21,APPROVED,EQUAL,Patrick Thoral,1691266340023,21490725,Inspiratory time percent,Measurement,MAPS_TO,Inspiratory Time/Total Cycle Time (Ti/Ttot),Patrick Thoral,1691266293331,
19345,Physio Mobility Shoulder flexion extension left 3,1990,,1990,,,,Fysio Mobiliteit Schouder flexie extensie links 3,Fysio Mobiliteit Schouder flexie extensie links 3,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,35,,,0.60,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
21181,pacemaker atrio-ventricular delay,351,,351,,,,Pacemaker AV delay,PM_AV delay,HD-Hartritme,2,msec,ms,,,,,0.64,APPROVED,EQUAL,Patrick Thoral,1691183257746,1988618,Pacemaker Atrioventricular interval,Measurement,MAPS_TO,,<auto>,1686356292965,
12383,Until. leak,38,,38,,,,Tot. leak,Tot. leak,RESP-Bipap Vision Patiëntgegevens,26,l/min,L/min,,,,,0.38,APPROVED,EQUAL,Patrick Thoral,1691272905026,42868487,Positive airway pressure device Leak,Measurement,MAPS_TO,,Patrick Thoral,1691272903656,
16333,Intubation Tube PendingOrderID,1966,,1966,,,,Intubatie Tube PendingOrderID,Intubatie Tube PendingOrderID,Klinische verrichting Respiratie,0,None,,,,,,0.57,APPROVED,UNREVIEWED,Patrick Thoral,1691278206806,0,Unmapped,,MAPS_TO,,,0,
14742,Target Lower CPP,1340,,1340,,,,Streef Onderwaarde CPP,Streef Onderwaarde CPP,NEURO-Drukken,173,mmHg,mm[Hg],,,,,0.40,APPROVED,INEXACT,Patrick Thoral,1691264152007,602639,Target parameter,Observation,MAPS_TO,,Patrick Thoral,1691260050131,
