sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:count_validated,ADD_INFO:vocabulary_id,ADD_INFO:vocabulary_concept_code,ADD_INFO:vocabulary_concept_name,ADD_INFO:source_concept,ADD_INFO:values,ADD_INFO:abbreviation,ADD_INFO:category,ADD_INFO:islabresult,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
16669,DMC_Subgroup_Thorax Surgery,131,,131,,,,DMC_Subgroep_Thoraxchirurgie,CABG en Klepchirurgie; Cardio anders; Aorta chirurgie; Pulmonale chirurgie,DMC_Subgroep_Thoraxchirurgie,Diagnose,0,0.39,APPROVED,UNREVIEWED,Patrick Thoral,1710325910397,0,Unmapped,,MAPS_TO,,,0,
18644,MC NAS Mobilize and position,34680,,34680,,,,MC NAS Mobiliseren en positioneren,Houdingsverandering en mobilisatie (�én keer per dienst); Houdingsverandering en mobilisatie (meer dan �én keer per dienst of met twee verpleegkundigen); Houdingsverandering en mobilisatie (door drie of meer verpleegkundigen),MC NAS Mobiliseren en positioneren,NAS score,0,0.49,APPROVED,UNMATCHED,Patrick Thoral,1710326552970,0,Unmapped,,MAPS_TO,,,0,
20101,Breathing item else pre-by-post,1,,1,,,,Breathing item anders pre-per-post,Per-transport,Breathing item anders pre-per-post,Transport Registratie,0,0.40,APPROVED,UNMATCHED,Patrick Thoral,1711461691420,0,Unmapped,,MAPS_TO,,,0,
16670,DMC_Thoraxsurgery_Aorta surgery,14,,14,,,,DMC_Thoraxchirurgie_Aorta chirurgie,Aorta-ascendens vervanging; Aorta-boog vervanging; Bentall; Thoraco-abdominale aorta vervanging; Endovasculaire stent plaatsing; Dissectie; Diagnose anders,DMC_Thoraxchirurgie_Aorta chirurgie,Diagnose,0,0.25,APPROVED,UNREVIEWED,Patrick Thoral,1710325910397,0,Unmapped,,MAPS_TO,,,0,
16650,DMC_General Surgery_Vasurgical Surgery,334,,334,,,,DMC_Algemene chirurgie_Vaatchirurgie,Vaatchirurgie abdominaal; Thoraco-abdominale aorta vervanging; Vaatchirurgie perifeer; Embolectomie/trombolyse; Observatie aneurysma; EVAR; PTCA (perifere vaten); Overige (niet operatief); Diagnose anders,DMC_Algemene chirurgie_Vaatchirurgie,Diagnose,0,0.33,APPROVED,UNREVIEWED,Patrick Thoral,1710325910397,0,Unmapped,,MAPS_TO,,,0,
18645,MC NAS Monitors,34683,,34683,,,,MC NAS Monitoren,"Elk uur controle van vitale parameters, regelmatige registratie van vochtbalans; Aanwezigheid bij het bed en continue observatie of verrichtingen voor twee of meer uur per dienst; Aanwezigheid bij het bed en continue observatie of verrichtingen voor vier of meer uur per dienst",MC NAS Monitoren,NAS score,0,0.56,APPROVED,UNMATCHED,Patrick Thoral,1710326552970,0,Unmapped,,MAPS_TO,,,0,
14182,Chest Drain Placement Location,332,,332,,,,Thoraxdrain Plaatsing Locatie,Links; Rechts,Thoraxdrain Plaatsing Locatie,Klinische verrichting Thoraxdrain,0,0.64,APPROVED,EQUIVALENT,Patrick Thoral,1711450274443,4141919,Insertion of pleural tube drain,Procedure,MAPS_TO,,Patrick Thoral,1711450214429,
16651,DMC_Main group,2943,,2943,,,,DMC_Hoofdgroep,Thoraxchirurgie; Algemene chirurgie; Neurochirurgie; Neurologie; Interne geneeskunde,DMC_Hoofdgroep,Diagnose,0,0.32,APPROVED,UNREVIEWED,Patrick Thoral,1710325910397,0,Unmapped,,MAPS_TO,,,0,
17030,SEC_APACHEIV Postoperative Gastrointestinal,193,,193,,,,SEC_APACHEIV Post-operative gastro-intestinal,"Appendectomy; Bleeding-other GI, surgery for; Bleeding-upper GI, surgery for; Cancer-colon/rectal, surgery for (including abdominoperineal resections); Cancer-esophageal, surgery for (abdominal approach); Cancer-other GI tract, surgery for (i.e. hepatoma, gallbladder etc.); Cancer-small intestinal, surgery for; Cancer-stomach, surgery for; Cholecystectomy/cholangitis, surgery for (gallbladder removal); Complications of previous GI surgery; surgery for (anastomotic leak, bleeding,; Esophageal surgery, other; Fistula/abscess, surgery for (not inflammatory bowel disease); GI Obstruction, surgery for (including lysis of adhesions); GI Perforation/rupture, surgery for; GI surgery, other; GI Vascular ischemia, surgery for (resection); Herniorrhaphy; Whipple-surgery for pancreatic cancer",SEC_APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,0.38,APPROVED,UNREVIEWED,Patrick Thoral,1710326494938,0,Unmapped,,MAPS_TO,,,0,
20102,Breathing Oxygen tank empty,2,,2,,,,Breathing Zuurstoftank leeg,Per-transport; Post-transport,Breathing Zuurstoftank leeg,Transport Registratie,0,0.50,APPROVED,UNMATCHED,Patrick Thoral,1711461691420,0,Unmapped,,MAPS_TO,,,0,
16671,DMC_Thoraxsurgery_CABG and Valve Surgery,11,,11,,,,DMC_Thoraxchirurgie_CABG en Klepchirurgie,CABG; AVR; Gecombineerde hartchirurgie,DMC_Thoraxchirurgie_CABG en Klepchirurgie,Diagnose,0,0.28,APPROVED,UNREVIEWED,Patrick Thoral,1710325910397,0,Unmapped,,MAPS_TO,,,0,
16652,DMC_Internal Medicine_Abdominal,30,,30,,,,DMC_Interne Geneeskunde_Abdominaal,Cholangitis/Pancratitis; Leverinsufficientie; Bloeding tractus digestivus; Diagnose anders,DMC_Interne Geneeskunde_Abdominaal,Diagnose,0,0.33,APPROVED,UNREVIEWED,Patrick Thoral,1710325910397,0,Unmapped,,MAPS_TO,,,0,
14183,Lines_Arterial_Complications,13,,13,,,,Lijnen_Arterieel_Complicaties,Bloeding/hematoom; Anders,Lijnen_Arterieel_Complicaties,P_Lijnen_Arterieel,0,0.41,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
18646,MC NAS Support and care for loved ones,34680,,34680,,,,MC NAS Ondersteuning en zorg naasten,Ondersteuning en zorg voor patiënt en de naaste van de patiënt (�én uur per dienst); Ondersteuning en zorg voor patiënt en de naaste van de patiënt (tot drie uur per dienst),MC NAS Ondersteuning en zorg naasten,NAS score,0,0.34,APPROVED,UNMATCHED,Patrick Thoral,1710326552970,0,Unmapped,,MAPS_TO,,,0,
14426,Wondrain5 Place,291,,291,,,,Wonddrain5 Plaats,Douglas; Sub-Frenisch; Sub-Hepatisch; Supra-Hepatisch; Intra-Peritoneaal; Retro-Peritoneaal; Bovenbeen Li; Onderbeen Li; Onderbeen Re; Bovenarm Li; Rug; Retro sternaal; Duodenum,Wdrain5/Plaats,VB-Wonddrains,0,0.34,APPROVED,EQUAL,Patrick Thoral,1711368473720,3021707,Wound drain site,Observation,MAPS_TO,,Patrick Thoral,1711368468928,
16672,DMC_Thoraxsurgery_Cardio different,3,,3,,,,DMC_Thoraxchirurgie_Cardio anders,Vrije wand ruptuur; Ontlasting pericardeffusie,DMC_Thoraxchirurgie_Cardio anders,Diagnose,0,0.27,APPROVED,UNREVIEWED,Patrick Thoral,1710325910397,0,Unmapped,,MAPS_TO,,,0,
20104,Circulation Bleeding,7,,7,,,,Circulation Bloeding,Pre-transport; Per-transport,Circulation Bloeding,Transport Registratie,0,0.77,APPROVED,UNMATCHED,Patrick Thoral,1711461691420,0,Unmapped,,MAPS_TO,,,0,
17031,SEC_APACHEIV Postoperative genitourinary,37,,37,,,,SEC_APACHEIV Post-operative genitourinary,"Cesarean section; Cystectomy (other reasons); Cystectomy for neoplasm; Genitourinary surgery, other; Hysterectomy for cancer with or without lymph node dissection; Nephrectomy for neoplasm; Obstruction/other, surgery for (with or without ileal-conduit); Prostatectomy, suprapubic; for cancer",SEC_APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,0.41,APPROVED,UNREVIEWED,Patrick Thoral,1710326494938,0,Unmapped,,MAPS_TO,,,0,
14427,Wondrain6 Place,56,,56,,,,Wonddrain6 Plaats,Sub-Frenisch; Sub-Hepatisch; Supra-Hepatisch; Intra-Peritoneaal; Retro-Peritoneaal; Bovenbeen Li; Bovenarm Li,Wdrain6/Plaats,VB-Wonddrains,0,0.33,APPROVED,EQUAL,Patrick Thoral,1711368488519,3021707,Wound drain site,Observation,MAPS_TO,,Patrick Thoral,1711368487038,
16673,DMC_Thoraxsurgery_Pulmonary surgery,101,,101,,,,DMC_Thoraxchirurgie_Pulmonale chirurgie,Segment/Sleeve resectie; (bi)Lobectomie; Pneumectomie; Pleurectomie; Video Assist Thoracoscopie; Overige thoraxchirurgie; Diagnose anders,DMC_Thoraxchirurgie_Pulmonale chirurgie,Diagnose,0,0.29,APPROVED,UNREVIEWED,Patrick Thoral,1710325910397,0,Unmapped,,MAPS_TO,,,0,
18647,MC NAS Hygiene procedures,34680,,34680,,,,MC NAS Procedures  hygiëne,Activiteiten m.b.t. hygiëne (minder dan twee uur per dienst); Activiteiten m.b.t. hygiëne (meer dan twee uur per dienst); Activiteiten m.b.t. hygiëne (meer dan vier uur per dienst),MC NAS Procedures  hygiëne,NAS score,0,0.68,APPROVED,UNMATCHED,Patrick Thoral,1710326552970,0,Unmapped,,MAPS_TO,,,0,
16653,DMC_Internal Medicine_Cardiovascular,67,,67,,,,DMC_Interne Geneeskunde_Cardiovasculair,Cardiogene shock; Sepsis; Decompensatio cordis; Angina pectoris/myocardinfarct; Ritme stoornissen; Na reanimatie; Hypertensie; Thoracaal of abdominaal aneurysma; Diagnose anders,DMC_Interne Geneeskunde_Cardiovasculair,Diagnose,0,0.39,APPROVED,UNREVIEWED,Patrick Thoral,1710325910397,0,Unmapped,,MAPS_TO,,,0,
14444,RASS scoring,77692,,77692,,,,RASS score,+4 strijdlustig; +3 erg geagiteerd; +2 geagiteerd; +1 onrustig;  0 alert en kalm; -1 slaperig; -2 lichte sedatie; -3 matige sedatie; -4 diepe sedatie; -5 niet wekbaar,RASS score,SCORE,0,0.52,APPROVED,EQUAL,Patrick Thoral,1687034205988,36684829,Richmond Agitation-Sedation Scale,Measurement,MAPS_TO,,Patrick Thoral,1687034203699,
20105,Circulation Dislocation line,5,,5,,,,Circulation Dislocatie lijn,Per-transport,Circulation Dislocatie lijn,Transport Registratie,0,0.66,APPROVED,UNMATCHED,Patrick Thoral,1711461691420,0,Unmapped,,MAPS_TO,,,0,
16675,DMC_Record Sepsis,2026,,2026,,,,DMC_Opname Sepsis,Ja; Nee; Onbekend,DMC_Opname Sepsis,Diagnose,0,0.35,APPROVED,EQUAL,Patrick Thoral,1710325931598,44808681,Suspected sepsis,Observation,MAPS_TO_TYPE,,Patrick Thoral,1710325924774,
14469,RA_Chronic_diseases,18,,18,,,,RA_Chronische_ziekten,Acute opname; Electieve opname; Spoedchirurgie,RA_Chronische_ziekten,APACHE II RESEARCH,0,0.30,APPROVED,INEXACT,Patrick Thoral,1711461386510,37154585,Reason for hospital admission,Observation,MAPS_TO,,Patrick Thoral,1711461384557,
14470,RA_Eye,65,3016335,65,LOINC,9267-6,Glasgow coma score eye opening,RA_Eye,Niet; Op aanspreken; Spontaan,RA_Eye,APACHE II RESEARCH,0,0.11,APPROVED,EQUAL,Patrick Thoral,1711461466341,3026019,Glasgow coma score eye opening at First encounter,Measurement,MAPS_TO,,Patrick Thoral,1711461463724,
14476,RA_Motorics,64,3008223,64,LOINC,9268-4,Glasgow coma score motor,RA_Motoriek,Geen reactie; Terugtrekken bij pijn; Localiseren pijn; Voert opdrachten uit,RA_Motoriek,APACHE II RESEARCH,0,0.18,APPROVED,EQUAL,Patrick Thoral,1711461471212,3026549,Glasgow coma score motor at First encounter,Measurement,MAPS_TO,,Patrick Thoral,1711461469613,
14482,RA_Verbal,64,3009094,64,LOINC,9270-0,Glasgow coma score verbal,RA_Verbal,Geen geluid; Verwarde taal; Georiënteerd,RA_Verbal,APACHE II RESEARCH,0,0.20,APPROVED,EQUAL,Patrick Thoral,1711461476541,3026549,Glasgow coma score motor at First encounter,Measurement,MAPS_TO,,Patrick Thoral,1711461475367,
17032,SEC_APACHEIV Postoperative hematology,1,,1,,,,SEC_APACHEIV Post-operative hematology,"Lymphoma Hodgkins, surgery for (including staging)",SEC_APACHEIV Post-operative hematology,APACHE IV Diagnosen,0,0.36,APPROVED,UNREVIEWED,Patrick Thoral,1710326494938,0,Unmapped,,MAPS_TO,,,0,
18668,Patient died on ward,14061,,14061,,,,Patiënt overleden op afdeling,Ja; Nee,Patiënt overleden op afdeling,NICE-Overig,0,0.72,APPROVED,EQUIVALENT,Patrick Thoral,1711383905475,40761433,Location of death,Observation,MAPS_TO,,Patrick Thoral,1711383897329,
16685,GOS (Glasgow Outcome Score),120,,120,,,,GOS (Glasgow Outcome Score),1. Death; 2. Persistent vegetative state; 3. Severe Disability; 4. Moderate Disability; 5. Good Recovery,GOS (Glasgow Outcome Score),SCORE,0,0.81,APPROVED,INEXACT,Patrick Thoral,1711460541349,46237002,Functional outcome score GOSE,Measurement,MAPS_TO,,Patrick Thoral,1711460528445,
14483,RA_Timeframe_Start time,78,,78,,,,RA_Tijdsframe_Begintijd,Waarden zoeken vanaf de eerste waargenomen hartslag op IC; Waarden zoeken vanaf v�ór de eerste waargenomen hartslag op IC,RA_Tijdsframe_Begintijd,APACHE II RESEARCH,0,0.33,APPROVED,UNMATCHED,Patrick Thoral,1711461488265,0,Unmapped,,MAPS_TO,,,0,
20106,Circulation Hypertension,19,,19,,,,Circulation Hypertensie,Pre-transport; Per-transport; Post-transport,Circulation Hypertensie,Transport Registratie,0,0.68,APPROVED,UNMATCHED,Patrick Thoral,1711461691420,0,Unmapped,,MAPS_TO,,,0,
16654,DMC_Internal Medicine_Hematological,4,,4,,,,DMC_Interne Geneeskunde_Hematologisch,TTP/HUS; Hematologische maligniteit; Diagnose anders,DMC_Interne Geneeskunde_Hematologisch,Diagnose,0,0.32,APPROVED,UNREVIEWED,Patrick Thoral,1710325910397,0,Unmapped,,MAPS_TO,,,0,
18669,NICE APACHEII diagnoses,46126,,46126,,,,NICE APACHEII diagnosen,"Operatief Cardiovasculair - Cardiovasculair; Operatief Cardiovasculair - Cardiovasculair multiple trauma; Operatief Cardiovasculair - Hartkleppen; Operatief Cardiovasculair - Perifeer vasculair; Operatief Cardiovasculair - Haemorragische shock; Operatief Cardiovasculair - Chron. cardiovasculaire ziekte; Operatief Cardiovasculair - Sepsis; Operatief Cardiovasculair - Na cardiac arrest; Operatief Gastro-Intestinaal - Gastro-intestinaal; Operatief Gastro-Intestinaal - Gastro-intestinaal voor neoplasma; Operatief Gastro-Intestinaal - Gastro-intestinale bloeding; Operatief Gastro-Intestinaal - Gastro-intestinale perforatie of obstructie; Operatief Hematologisch - Hematologisch; Operatief Renaal - Renaal; Operatief Renaal - Renaal neoplasma; Operatief Renaal - Renaal transplantatie; Operatief Metabolisme - Metabolisme; Operatief Neurologisch - Neurologisch; Operatief Neurologisch - Craniotomie voor neoplasma; Operatief Neurologisch - Hoofd trauma; Operatief Neurologisch - Craniotomie voor haematoom; Operatief Neurologisch - Laminectomy and other spinal cord surgery; Operatief Respiratoir - Respiratoir; Operatief Respiratoir - Thoraxchirurgie voor respiratoir neoplasm; Operatief Respiratoir - Respiratoire insufficientie na OK; Operatief Respiratoir - Na respiratoir arrest; Non-operatief Cardiovasculair - Cardiovasculair; Non-operatief Cardiovasculair - Cardiovasculair multiple trauma; Non-operatief Cardiovasculair -Coronair lijden; Non-operatief Cardiovasculair - Thoracaal of abdominaal aneurysma; Non-operatief Cardiovasculair - Congestief hart falen; Non-operatief Cardiovasculair - Hypertensie; Non-operatief Cardiovasculair - Ritmestoornissen; Non-operatief Cardiovasculair - Cardiogene shock; Non-operatief Cardiovasculair - Sepsis; Non-operatief Cardiovasculair - Haemorragische shock; Non-operatief Cardiovasculair - Na cardiac arrest; Non-operatief Gastro-Intestinaal - Gastro-intestinaal; Non-operatief Gastro-Intestinaal - Gastro-intestinale bloeding; Non-operatief Hematologisch - Hematologisch; Non-operatief Renaal - Renaal; Non-operatief Metabolisme - Metabolisme; Non-operatief Metabolisme - Diabetische keto-acidose; Non-operatief Neurologisch - Neurologisch; Non-operatief Neurologisch - Hoofdtrauma; Non-operatief Neurologisch - Drug overdosis; Non-operatief Neurologisch - Intracerebr, subduraal, subarachnoidaal haematoom; Non-operatief Neurologisch - Epiletisch insult; Non-operatief Respiratoir - Respiratoir; Non-operatief Respiratoir - Respiratoire infectie; Non-operatief Respiratoir - Respiratoir neoplasma; Non-operatief Respiratoir - Pulmonaire embolus; Non-operatief Respiratoir - Niet-cardiogene long oedeem; Non-operatief Respiratoir - Na respiratoir arrest; Non-operatief Respiratoir - Asthma of allergie; Non-operatief Respiratoir - Chronisch obstructieve longziekte; Non-operatief Respiratoir - Aspiratie en vergiftiging",NICE APACHEII diagnosen,NICE - Apache,0,0.51,APPROVED,UNREVIEWED,Patrick Thoral,1710326572423,0,Unmapped,,MAPS_TO,,,0,
14484,RA_Timeframe_End time,78,,78,,,,RA_Tijdsframe_Eindtijd,24-uur terug zoeken vanaf nu; 24-uur terug zoeken vanaf specifieke datum,RA_Tijdsframe_Eindtijd,APACHE II RESEARCH,0,0.39,APPROVED,UNMATCHED,Patrick Thoral,1711461488265,0,Unmapped,,MAPS_TO,,,0,
16948,SEPSIS_ADEQUATE_BROADSPECTRUM,745,,745,,,,SEPSIS_ADEQUAAT_BREEDSPECTRUM,Ja; Nee,SEPSIS_ADEQUAAT_BREEDSPECTRUM,Sepsis-screening,0,0.31,APPROVED,UNMATCHED,Patrick Thoral,1711460582215,0,Unmapped,,MAPS_TO,,,0,
20107,Circulation Hypotension,27,,27,,,,Circulation Hypotensie,Pre-transport; Per-transport; Post-transport,Circulation Hypotensie,Transport Registratie,0,0.68,APPROVED,UNMATCHED,Patrick Thoral,1711461691420,0,Unmapped,,MAPS_TO,,,0,
17033,SEC_APACHEIV Postoperative metabolic,5,,5,,,,SEC_APACHEIV Post-operative metabolic,Thyroidectomy,SEC_APACHEIV Post-operative metabolic,APACHE IV Diagnosen,0,0.34,APPROVED,UNREVIEWED,Patrick Thoral,1710326494938,0,Unmapped,,MAPS_TO,,,0,
18670,NICE SEC APACHEII diagnoses,4064,,4064,,,,NICE SEC APACHEII diagnosen,"Operatief Cardiovasculair - Cardiovasculair; Operatief Cardiovasculair - Cardiovasculair multiple trauma; Operatief Cardiovasculair - Hartkleppen; Operatief Cardiovasculair - Perifeer vasculair; Operatief Cardiovasculair - Haemorragische shock; Operatief Cardiovasculair - Chron. cardiovasculaire ziekte; Operatief Cardiovasculair - Sepsis; Operatief Cardiovasculair - Na cardiac arrest; Operatief Gastro-Intestinaal - Gastro-intestinaal; Operatief Gastro-Intestinaal - Gastro-intestinaal voor neoplasma; Operatief Gastro-Intestinaal - Gastro-intestinale bloeding; Operatief Gastro-Intestinaal - Gastro-intestinale perforatie of obstructie; Operatief Hematologisch - Hematologisch; Operatief Renaal - Renaal; Operatief Renaal - Renaal neoplasma; Operatief Renaal - Renaal transplantatie; Operatief Metabolisme - Metabolisme; Operatief Neurologisch - Neurologisch; Operatief Neurologisch - Craniotomie voor neoplasma; Operatief Neurologisch - Hoofd trauma; Operatief Neurologisch - Craniotomie voor haematoom; Operatief Neurologisch - Laminectomy and other spinal cord surgery; Operatief Respiratoir - Respiratoir; Operatief Respiratoir - Thoraxchirurgie voor respiratoir neoplasm; Operatief Respiratoir - Respiratoire insufficientie na OK; Non-operatief Cardiovasculair - Cardiovasculair; Non-operatief Cardiovasculair - Cardiovasculair multiple trauma; Non-operatief Cardiovasculair -Coronair lijden; Non-operatief Cardiovasculair - Thoracaal of abdominaal aneurysma; Non-operatief Cardiovasculair - Congestief hart falen; Non-operatief Cardiovasculair - Hypertensie; Non-operatief Cardiovasculair - Ritmestoornissen; Non-operatief Cardiovasculair - Cardiogene shock; Non-operatief Cardiovasculair - Sepsis; Non-operatief Cardiovasculair - Haemorragische shock; Non-operatief Cardiovasculair - Na cardiac arrest; Non-operatief Gastro-Intestinaal - Gastro-intestinaal; Non-operatief Gastro-Intestinaal - Gastro-intestinale bloeding; Non-operatief Hematologisch - Hematologisch; Non-operatief Renaal - Renaal; Non-operatief Metabolisme - Metabolisme; Non-operatief Metabolisme - Diabetische keto-acidose; Non-operatief Neurologisch - Neurologisch; Non-operatief Neurologisch - Hoofdtrauma; Non-operatief Neurologisch - Drug overdosis; Non-operatief Neurologisch - Intracerebr, subduraal, subarachnoidaal haematoom; Non-operatief Neurologisch - Epiletisch insult; Non-operatief Respiratoir - Respiratoir; Non-operatief Respiratoir - Respiratoire infectie; Non-operatief Respiratoir - Respiratoir neoplasma; Non-operatief Respiratoir - Pulmonaire embolus; Non-operatief Respiratoir - Niet-cardiogene long oedeem; Non-operatief Respiratoir - Na respiratoir arrest; Non-operatief Respiratoir - Asthma of allergie; Non-operatief Respiratoir - Chronisch obstructieve longziekte; Non-operatief Respiratoir - Aspiratie en vergiftiging",NICE SEC APACHEII diagnosen,NICE - Apache,0,0.48,APPROVED,UNREVIEWED,Patrick Thoral,1710326572423,0,Unmapped,,MAPS_TO,,,0,
14486,RA_Search Date_End Time,68,,68,,,,RA_Zoekdatum_Eindtijd,00:00; 02:00; 03:00; 06:00; 10:00; 12:00; 15:00; 16:00; 17:00; 18:00; 20:00; 21:00; 23:00,RA_Zoekdatum_Eindtijd,APACHE II RESEARCH,0,0.47,APPROVED,UNMATCHED,Patrick Thoral,1711461488265,0,Unmapped,,MAPS_TO,,,0,
16949,SEPSIS_CENTRAL_VENEUS,519,,519,,,,SEPSIS_CENTRAAL_VENEUS,Ja; Nee; N.V.T.,SEPSIS_CENTRAAL_VENEUS,Sepsis-screening,0,0.30,APPROVED,UNMATCHED,Patrick Thoral,1711460582215,0,Unmapped,,MAPS_TO,,,0,
