sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:vocabulary_id,ADD_INFO:vocabulary_concept_code,ADD_INFO:vocabulary_concept_name,ADD_INFO:source_concept,ADD_INFO:abbreviation,ADD_INFO:category,ADD_INFO:unitid,ADD_INFO:unit,ADD_INFO:ucum_code,ADD_INFO:low_normal_value,ADD_INFO:high_normal_value,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
9776,Paroxetine (blood),2,,,,,Paroxetine (bloed),Paroxetine (bloed),LAB-Tox-bloed,41,µg/l,ug/L,,,0.45,APPROVED,EQUAL,Patrick Thoral,1715204590061,40763195,PARoxetine [Mass/volume] in Blood,Measurement,MAPS_TO,,<auto>,1686354530625,
18123,CD34 before LF (blood),2,,,,,CD34 v�ór LF (bloed),CD34 vóór LF (bloed),LAB-Imm-bloed,191,Geen,,,,0.47,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
18500,Protein C activity (blood),2,,,,,Proteïne C activiteit  (bloed),Proteïne C activiteit  (bloed),LAB-Hem-bloed,191,Geen,,,,0.70,UNCHECKED,UNREVIEWED,,0,44810875,Measurement of protein C activity,Measurement,MAPS_TO,,<auto>,1686354530793,
10190,C-Peptide (Blood),19,,,,,C-Peptide (bloed),C-Peptide (bloed),LAB-Endo-bloed,44,nmol/l,nmol/L,"0,2","0,8",0.65,UNCHECKED,UNREVIEWED,,0,4229110,Insulin C-peptide measurement,Measurement,MAPS_TO,,<auto>,1686354530840,
11849,Metamyelocytes % (blood),1911,,,,,Metamyelocyten % (bloed),Metamyelocyten % (bloed),LAB-Hem-bloed,191,Geen,,,,0.52,APPROVED,EQUAL,Patrick Thoral,1715030346986,3002179,Metamyelocytes/100 leukocytes in Blood,Measurement,MAPS_TO,,Patrick Thoral,1715030345723,
9780,Pentobarbital (blood),16,,,,,Pentobarbital (bloed),Pentobarbital (bloed),LAB-Tox-bloed,63,mg/l,mg/L,,,0.51,APPROVED,EQUAL,Patrick Thoral,1715204600786,40763210,PENTobarbital [Mass/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1715204598601,
12140,Streptococcal anti DNase test value (blood),12,,,,,Streptococcen anti DNase testwaarde (bloed),Streptococcen anti DNase testwaarde (bloed),LAB-Viro-Micro-serum,187,IE/ml,[IU]/mL,,,0.64,UNCHECKED,UNREVIEWED,,0,37397862,Streptococcal anti deoxyribonuclease B titre,Measurement,MAPS_TO,,<auto>,1686354531073,
18124,CD34/KG (HPC-A allogeneic),5,,,,,CD34/KG (HPC-A allogeen),CD34/KG (HPC-A allogeen),LAB-Imm-bloed,219,10^6/kg,10*6/kg,,,0.31,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
11850,Monocytes % (blood),4602,,,,,Monocyten % (bloed),Monocyten % (bloed),LAB-Hem-bloed,191,Geen,,1,10,0.45,APPROVED,EQUAL,Patrick Thoral,1710245428599,3019069,Monocytes/100 leukocytes in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696986435959,
11850,Monocytes % (blood),4602,,,,,Monocyten % (bloed),Monocyten % (bloed),LAB-Hem-bloed,191,Geen,,1,10,0.45,APPROVED,EQUAL,Patrick Thoral,1710245428599,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710245424942,
10191,Progesterone (blood),4,,,,,Progesteron (bloed),Progesteron (bloed),LAB-Endo-bloed,44,nmol/l,nmol/L,,,0.48,UNCHECKED,UNREVIEWED,,0,4263754,Progesterone measurement,Measurement,MAPS_TO,,<auto>,1686354531297,
12147,Aluminum (blood),7,,,,,Aluminium  (bloed),Aluminium  (bloed),LAB-Chem-bloed,41,µg/l,ug/L,0,20,0.62,UNCHECKED,UNREVIEWED,,0,4164148,"Aluminum measurement, blood",Measurement,MAPS_TO,,<auto>,1686354531335,
9796,Risperidone (blood),1,,,,,Risperidon (bloed),Risperidon (bloed),LAB-Tox-bloed,41,µg/l,ug/L,,,0.45,APPROVED,EQUAL,Patrick Thoral,1715204805128,3003195,risperiDONE [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715204804228,
10193,SHBG (blood),5,,,,,SHBG (bloed),SHBG (bloed),LAB-Endo-bloed,44,nmol/l,nmol/L,,,0.63,UNCHECKED,UNREVIEWED,,0,4082602,Sex hormone binding globulin measurement,Measurement,MAPS_TO,,<auto>,1686354531513,
12156,C1Q (blood),13,,,,,C1Q (bloed ),C1Q (bloed ),LAB-Imm-bloed,211,E/ml,U/mL,81,128,0.55,UNCHECKED,UNREVIEWED,,0,4175620,C1q deviation test,Measurement,MAPS_TO,,<auto>,1686354531535,
18125,CD34/KG (HPC-A autologous),3,,,,,CD34/KG (HPC-A autoloog),CD34/KG (HPC-A autoloog),LAB-Imm-bloed,219,10^6/kg,10*6/kg,,,0.30,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
18502,Ratio Venlafaxine / Desmethyl (blood),5,,,,,Ratio Venlafaxine / desmethyl (bloed),Ratio Venlafaxine / desmethyl (bloed),LAB-Tox-bloed,191,Geen,,,,0.53,APPROVED,UNMATCHED,Patrick Thoral,1715204741714,0,Unmapped,,MAPS_TO,,,0,
10195,ACTH (blood),337,,,,,ACTH (bloed),ACTH (bloed),LAB-Endo-bloed,98,pmol/l,pmol/L,2,12,0.39,APPROVED,EQUAL,Patrick Thoral,1696975276766,3035963,Corticotropin [Moles/volume] in Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696975274630,
12162,D-Ala (sat. urine),3,,,,,D-Ala (verz. urine),D-Ala (verz. urine),LAB-Chem-verz. urine,157,µmol/24uur,umol/(24.h),,,0.36,APPROVED,UNREVIEWED,Patrick Thoral,1696978086136,0,Unmapped,,MAPS_TO,,,0,
11852,MPO cytoplasm (bone marrow),1,,,,,MPO cytopl (beenmerg),MPO cytopl (beenmerg),LAB-Hem-beenmerg,191,Geen,,,,0.39,UNCHECKED,UNREVIEWED,,0,3030295,Cytoplasmic CD3 blasts/100 blasts in Bone marrow,Measurement,MAPS_TO,,<auto>,1686354531915,
18133,CD38 (bone marrow),4,,,,,CD38 (beenmerg),CD38 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.56,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
18134,CD38 (blood),7,,,,,CD38 (bloed),CD38 (bloed),LAB-Imm-bloed,191,Geen,,,,0.57,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
11854,Myelocytes % (blood),1917,,,,,Myelocyten % (bloed),Myelocyten % (bloed),LAB-Hem-bloed,191,Geen,,,,0.47,APPROVED,EQUAL,Patrick Thoral,1696986545666,3017181,Myelocytes/100 leukocytes in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696986544999,
10196,Norepinephrine (serum),26,,,,,Noradrenaline (serum),Noradrenaline (serum),LAB-Endo-bloed,44,nmol/l,nmol/L,0,10,0.61,UNCHECKED,UNREVIEWED,,0,4195198,Serum norepinephrine measurement,Measurement,MAPS_TO,,<auto>,1686354532222,
18503,Ring Sideroblasts (bone marrow),6,,,,,Ring Sideroblasten (beenmerg),Ring Sideroblasten (beenmerg),LAB-Viro-Micro-bloed,191,Geen,,,,0.45,UNCHECKED,UNREVIEWED,,0,3030987,CD1 blasts in Bone marrow,Measurement,MAPS_TO,,<auto>,1686354532276,
12163,D-DIMER (blood),3,,,,,D-DIMEER (bloed),D-DIMEER (bloed),LAB-Chem-bloed,63,mg/l,mg/L,,,0.59,APPROVED,EQUAL,Patrick Thoral,1696978340175,42870366,Fibrin D-dimer FEU [Mass/volume] in Blood by Immunoassay,Measurement,MAPS_TO,,Patrick Thoral,1696978318964,
9798,"Risperidone, hydroxy (blood)",1,,,,,"Risperidon, hydroxy (bloed)","Risperidon, hydroxy (bloed)",LAB-Tox-bloed,41,µg/l,ug/L,,,0.36,APPROVED,EQUAL,Patrick Thoral,1715204792592,3023194,9-Hydroxyrisperidone [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715204791638,
12164,Diazepam (blood),6,,,,,Diazepam (bloed),Diazepam (bloed),LAB-Tox-bloed,41,µg/l,ug/L,"0,25","0,5",0.50,APPROVED,EQUAL,Patrick Thoral,1715202701793,40762716,diazePAM [Mass/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1715202700901,
18141,CD4/CD8 (bone marrow),2,,,,,CD4/CD8 (beenmerg),CD4/CD8 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.75,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10197,Adrenaline (blood),26,,,,,Adrenaline  (bloed),Adrenaline  (bloed),LAB-Endo-bloed,44,nmol/l,nmol/L,0,1,0.44,UNCHECKED,UNREVIEWED,,0,4274176,Epinephrine measurement,Measurement,MAPS_TO,,<auto>,1686354532562,
11856,Neutro's % app (blood),2805,,,,,Neutro's % app (bloed),Neutro's % app (bloed),LAB-Hem-bloed,191,Geen,,15,75,0.26,APPROVED,EQUAL,Patrick Thoral,1710246010052,3008342,Neutrophils/100 leukocytes in Blood by Automated count,Measurement,MAPS_TO,,Patrick Thoral,1696986485207,
11856,Neutro's % app (blood),2805,,,,,Neutro's % app (bloed),Neutro's % app (bloed),LAB-Hem-bloed,191,Geen,,15,75,0.26,APPROVED,EQUAL,Patrick Thoral,1710246010052,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710246002173,
18142,CD4/CD8 (blood),3,,,,,CD4/CD8 (bloed),CD4/CD8 (bloed),LAB-Imm-bloed,191,Geen,,,,0.80,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
9800,Salicylic acid (blood),14,,,,,Salicylzuur (bloed),Salicylzuur (bloed),LAB-Tox-bloed,63,mg/l,mg/L,200,300,0.39,APPROVED,EQUAL,Patrick Thoral,1715204850835,40763260,Salicylates [Mass/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1715204850007,
12181,Growth hormone (blood),53,,,,,Groeihormoon (bloed),Groeihormoon (bloed),LAB-Endo-bloed,202,mE/l,mU/L,0,5,0.68,UNCHECKED,UNREVIEWED,,0,37393732,Growth hormone level,Measurement,MAPS_TO,,<auto>,1686354532866,
11860,Para % TE (blood),6,,,,,Para % TE (bloed),Para % TE (bloed),LAB-Chem-bloed,191,Geen,,,,0.32,UNCHECKED,UNREVIEWED,,0,4353845,Segmental pressure (blood pressure),Measurement,MAPS_TO,,<auto>,1686354532953,
10198,Norepinephrine (plasma),1,,,,,Noradrenaline (plasma),Noradrenaline (plasma),LAB-Endo-bloed,44,nmol/l,nmol/L,,,0.60,UNCHECKED,UNREVIEWED,,0,4209397,Plasma norepinephrine measurement,Measurement,MAPS_TO,,<auto>,1686354533000,
12190,kappa (blood),6,,,,,kappa (bloed),kappa (bloed),LAB-Hem-bloed,191,Geen,,,,0.44,UNCHECKED,UNREVIEWED,,0,3007672,Kappa lymphocytes/100 lymphocytes in Blood,Measurement,MAPS_TO,,<auto>,1686354533101,
18149,CD45 (bone marrow),3,,,,,CD45 (beenmerg),CD45 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.48,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
18504,"Risperidone + Risperidone, hydroxy (blood)",1,,,,,"Risperidon + Risperidon, hydroxy (bloed)","Risperidon + Risperidon, hydroxy (bloed)",LAB-Tox-bloed,63,mg/l,mg/L,,,0.34,APPROVED,EQUAL,Patrick Thoral,1715204831538,3002082,risperiDONE+9-Hydroxyrisperidone [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715204830743,
11863,Para % TE (urine),1,,,,,Para % TE  (urine),Para % TE  (urine),LAB-Chem-verz. urine,191,Geen,,,,0.31,UNCHECKED,UNREVIEWED,,0,36304254,Oxygen saturation in Arterial blood by Pulse oximetry --during anesthesia,Measurement,MAPS_TO,,<auto>,1686354533314,
10199,Adrenaline (blood),1,,,,,Adrenaline (bloed),Adrenaline (bloed),LAB-Endo-bloed,44,nmol/l,nmol/L,,,0.44,UNCHECKED,UNREVIEWED,,0,4274176,Epinephrine measurement,Measurement,MAPS_TO,,<auto>,1686354533365,
9802,Sulfamethoxazole (blood),18,,,,,Sulfamethoxazol (bloed),Sulfamethoxazol (bloed),LAB-Tox-bloed,63,mg/l,mg/L,40,60,0.65,APPROVED,EQUAL,Patrick Thoral,1715205356548,3034436,Sulfamethoxazole [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715205355691,
18150,CD45 (blood),6,,,,,CD45 (bloed),CD45 (bloed),LAB-Imm-bloed,191,Geen,,,,0.57,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
12191,Creatinine (Jaffe) (other),16,,,,,Kreatinine (Jaffé)  (overig),Kreatinine (Jaffé)  (overig),LAB-Chem-diversen,97,mmol/l,mmol/L,,,0.21,UNCHECKED,UNREVIEWED,,0,37394438,Creatinine level,Measurement,MAPS_TO,,<auto>,1686354533538,
10201,Free-T3 (blood),1164,,,,,Vrij-T3 (bloed),Vrij-T3 (bloed),LAB-Endo-bloed,98,pmol/l,pmol/L,"3,5","6,5",0.31,APPROVED,EQUAL,Patrick Thoral,1696985432267,3026989,Triiodothyronine (T3) Free [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696985431157,
18167,CD52 (bone marrow),2,,,,,CD52 (beenmerg),CD52 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.61,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
11865,Plasma cell (bone marrow),64,,,,,Plasmacel (beenmerg),Plasmacel (beenmerg),LAB-Hem-bloed,191,Geen,,,,0.46,UNCHECKED,UNREVIEWED,,0,1616983,Plasma cell proliferation analysis in Bone marrow by FISH,Measurement,MAPS_TO,,<auto>,1686354533861,
18168,CD52 (blood),5,,,,,CD52 (bloed),CD52 (bloed),LAB-Imm-bloed,191,Geen,,,,0.58,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
9804,"Sulfamethoxazole, N4-acetyl (blood)",18,,,,,"Sulfamethoxazol, N4-acetyl (bloed)","Sulfamethoxazol, N4-acetyl (bloed)",LAB-Tox-bloed,63,mg/l,mg/L,,,0.44,APPROVED,UNMATCHED,Patrick Thoral,1715205420946,0,Unmapped,,MAPS_TO,,,0,
18518,Schistosoma antibody testw. (ELISA) (blood),2,,,,,Schistosoma antistoffen testw. (ELISA) (bloed),Schistosoma antistoffen testw. (ELISA) (bloed),LAB-Viro-Micro-bloed,191,Geen,,,,0.40,UNCHECKED,UNREVIEWED,,0,37398064,Schistosomal antibody level,Measurement,MAPS_TO,,<auto>,1686354533976,
10202,Thyroglobulin (blood),4,,,,,Thyreoglobuline (bloed),Thyreoglobuline (bloed),LAB-Endo-bloed,98,pmol/l,pmol/L,,,0.56,UNCHECKED,UNREVIEWED,,0,4219426,Thyroglobulin measurement,Measurement,MAPS_TO,,<auto>,1686354534033,
12192,Creatinine (saturation urine),506,,,,,Kreatinine  (verz. urine),Kreatinine  (verz. urine),LAB-Chem-verz. urine,97,mmol/l,mmol/L,,,0.46,APPROVED,EQUAL,Patrick Thoral,1696984902410,3045185,Creatine [Moles/volume] in 24 hour Urine,Measurement,MAPS_TO,,Patrick Thoral,1696984901815,
18181,CD57 (blood),1,,,,,CD57 (bloed),CD57 (bloed),LAB-Imm-bloed,191,Geen,,,,0.55,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
12193,lambda (blood),5,,,,,lambda (bloed),lambda (bloed),LAB-Imm-bloed,191,Geen,,,,0.51,UNCHECKED,UNREVIEWED,,0,3034226,Lambda lymphocytes/100 lymphocytes in Blood,Measurement,MAPS_TO,,<auto>,1686354534302,
10203,Estradiol (blood),4,,,,,Estradiol (bloed),Estradiol (bloed),LAB-Endo-bloed,98,pmol/l,pmol/L,,,0.37,APPROVED,EQUAL,Patrick Thoral,1696979838482,3026725,Estradiol (E2) [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696979837463,
18185,CD59 (blood),3,,,,,CD59 (bloed),CD59 (bloed),LAB-Imm-bloed,329,%neg,%{negative},,,0.61,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
9808,Theophylline (blood),20,,,,,Theofylline (bloed),Theofylline (bloed),LAB-Tox-bloed,63,mg/l,mg/L,8,20,0.55,APPROVED,EQUAL,Patrick Thoral,1715205692258,3009072,Theophylline [Mass/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1715205690913,
11867,Promonocytes (bone marrow),3,,,,,Promonocyten (beenmerg),Promonocyten (beenmerg),LAB-Hem-bloed,191,Geen,,,,0.48,APPROVED,EQUAL,Patrick Thoral,1710254223455,3019788,Promonocytes/100 cells in Bone marrow by Manual count,Measurement,MAPS_TO,,<auto>,1686354534502,
11867,Promonocytes (bone marrow),3,,,,,Promonocyten (beenmerg),Promonocyten (beenmerg),LAB-Hem-bloed,191,Geen,,,,0.48,APPROVED,EQUAL,Patrick Thoral,1710254223455,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710254216700,
12196,Leuco sed (urine),903,,,,,Leuco sed (urine),Leuco sed (urine),LAB-Hem-urine,231,/veld,{cells}/[HPF],,,0.31,APPROVED,EQUAL,Patrick Thoral,1696986025914,3035583,Leukocytes [#/area] in Urine sediment by Microscopy high power field,Measurement,MAPS_TO,,Patrick Thoral,1696986023983,
18200,CD64 (bone marrow),2,,,,,CD64 (beenmerg),CD64 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.61,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10204,IGF-1 (blood),26,,,,,IGF-1 (bloed),IGF-1 (bloed),LAB-Endo-bloed,44,nmol/l,nmol/L,,,0.38,UNCHECKED,UNREVIEWED,,0,37208789,IGF-1 (insulin-like growth factor 1) substance concentration in serum,Measurement,MAPS_TO,,<auto>,1686354534717,
18526,Strongyloides antibody test value (blood),8,,,,,Strongyloides antistoffen testwaarde (bloed),Strongyloides antistoffen testwaarde (bloed),LAB-Viro-Micro-bloed,191,Geen,,,,0.65,UNCHECKED,UNREVIEWED,,0,37398065,Strongyloides antibody level,Measurement,MAPS_TO,,<auto>,1686354534807,
9812,Thiopental (blood),15,,,,,Thiopental (bloed),Thiopental (bloed),LAB-Tox-bloed,63,mg/l,mg/L,1,5,0.45,APPROVED,EQUAL,Patrick Thoral,1715205704801,3021201,Thiopental [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715205703930,
11868,Promyelocytes % (blood),1923,,,,,Promyelocyten % (bloed),Promyelocyten % (bloed),LAB-Hem-bloed,191,Geen,,,,0.50,APPROVED,EQUAL,Patrick Thoral,1710253352184,3021440,Promyelocytes/100 leukocytes in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696987271271,
11868,Promyelocytes % (blood),1923,,,,,Promyelocyten % (bloed),Promyelocyten % (bloed),LAB-Hem-bloed,191,Geen,,,,0.50,APPROVED,EQUAL,Patrick Thoral,1710253352184,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710253349999,
12213,P.B.G. (sat. urine),2,,,,,P.B.G.  (verz. urine ),P.B.G.  (verz. urine),LAB-Divers-verz. urine,157,µmol/24uur,umol/(24.h),,,0.20,UNCHECKED,UNREVIEWED,,0,3027221,Fetal Biophysical profile.breathing movement US,Measurement,MAPS_TO,,<auto>,1686354534932,
18201,CD64 (blood),5,,,,,CD64 (bloed),CD64 (bloed),LAB-Imm-bloed,191,Geen,,,,0.64,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
9816,TOBRAMYdal (blood),13,,,,,TOBRAMYdal (bloed),TOBRAMYdal (bloed),LAB-Tox-bloed,63,mg/l,mg/L,0,2,0.36,APPROVED,EQUAL,Patrick Thoral,1715205725378,3006638,Tobramycin [Mass/volume] in Serum or Plasma --trough,Measurement,MAPS_TO,,Patrick Thoral,1715205724428,
10207,Osteocalcin (blood),2,,,,,Osteocalcine (bloed),Osteocalcine (bloed),LAB-Endo-bloed,44,nmol/l,nmol/L,,,0.54,UNCHECKED,UNREVIEWED,,0,37393769,Osteocalcin level,Measurement,MAPS_TO,,<auto>,1686354535108,
18209,CD65 (bone marrow),2,,,,,CD65 (beenmerg),CD65 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.50,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
12215,Porphyrin (sat. urine),5,,,,,Porfyrine (verz. urine),Porfyrine (verz. urine),LAB-Chem-verz. urine,157,µmol/24uur,umol/(24.h),,,0.46,UNCHECKED,UNREVIEWED,,0,4328883,"Porphyrin, quantitative measurement, urine",Measurement,MAPS_TO,,<auto>,1686354535314,
10208,PTH (blood),535,,,,,PTH (bloed),PTH (bloed),LAB-Endo-bloed,98,pmol/l,pmol/L,,,0.40,APPROVED,EQUAL,Patrick Thoral,1715032517778,3010566,Parathyrin.intact [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715032515471,
9823,TOBRAMYtop (blood),5,,,,,TOBRAMYtop (bloed),TOBRAMYtop (bloed),LAB-Tox-bloed,63,mg/l,mg/L,6,10,0.35,APPROVED,EQUAL,Patrick Thoral,1715205804497,3004090,Tobramycin [Mass/volume] in Serum or Plasma --peak,Measurement,MAPS_TO,,Patrick Thoral,1715205803374,
18528,Sulfamethoxazole Tot. (blood),5,,,,,Sulfamethoxazol Tot. (bloed),Sulfamethoxazol Tot. (bloed),LAB-Tox-bloed,63,mg/l,mg/L,,,0.52,APPROVED,UNMATCHED,Patrick Thoral,1715205474395,0,Unmapped,,MAPS_TO,,,0,
18210,CD65 (blood),5,,,,,CD65 (bloed),CD65 (bloed),LAB-Imm-bloed,191,Geen,,,,0.47,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
11869,Protein C antigen (blood),1,,,,,Proteïne C antigeen (bloed),Proteïne C antigeen (bloed),LAB-Hem-bloed,191,Geen,,70,,0.51,UNCHECKED,UNREVIEWED,,0,37397913,Plasma protein C antigen level,Measurement,MAPS_TO,,<auto>,1686354535551,
9825,Tobramycin (blood),517,,,,,Tobramycine (bloed),Tobramycine (bloed),LAB-Tox-bloed,63,mg/l,mg/L,,,0.55,APPROVED,EQUAL,Patrick Thoral,1715032543859,3035509,Tobramycin [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715032541870,
11936,Reninact. (blood),1,,,,,Renineact. (bloed),Renineact. (bloed),LAB-Endo-bloed,207,ng/ml/uur,ng/mL/h,,,0.31,UNCHECKED,UNREVIEWED,,0,4353845,Segmental pressure (blood pressure),Measurement,MAPS_TO,,<auto>,1686354535740,
18221,CD66b PNH (blood),2,,,,,CD66b PNH (bloed),CD66b PNH (bloed),LAB-Imm-bloed,329,%neg,%{negative},,,0.59,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10209,"1,25-diOH vit D (blood)",18,,,,,"1,25-diOH vit D (bloed)","1,25-diOH vit D (bloed)",LAB-Endo-bloed,98,pmol/l,pmol/L,,,0.50,UNCHECKED,UNREVIEWED,,0,4209237,"Serum 1,25-dihydroxy vitamin D3 measurement",Measurement,MAPS_TO,,<auto>,1686354535926,
9827,Trazodone (blood),2,,,,,Trazodon (bloed),Trazodon (bloed),LAB-Tox-bloed,63,mg/l,mg/L,,,0.51,APPROVED,EQUAL,Patrick Thoral,1715205992636,3007933,traZODone [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715205989538,
18238,CD71 (bone marrow),2,,,,,CD71 (beenmerg),CD71 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.61,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
11941,Free Cortisol (sat. urine),21,,,,,Vrij Cortisol (verz. urine),Vrij Cortisol (verz. urine),LAB-Endo-verz. urine,209,nmol/24uur,nmol/(24.h),,,0.46,UNCHECKED,UNREVIEWED,,0,4027321,"Cortisol measurement, free, urine",Measurement,MAPS_TO,,<auto>,1686354536253,
18531,T Cell % (HPC-A Allogeneic),5,,,,,T-cel % (HPC-A Allogeen),T-cel % (HPC-A Allogeen),LAB-Hem-bloed,191,Geen,,,,0.35,UNCHECKED,UNREVIEWED,,0,37392238,T cell total %,Measurement,MAPS_TO,,<auto>,1686354536256,
11870,Protein S antigen total (blood),3,,,,,Proteïne S antigeen totaal (bloed),Proteïne S antigeen totaal (bloed),LAB-Hem-bloed,191,Geen,,,,0.62,UNCHECKED,UNREVIEWED,,0,44806057,Total protein S antigen measurement,Measurement,MAPS_TO,,<auto>,1686354536397,
18239,CD71 (blood),5,,,,,CD71 (bloed),CD71 (bloed),LAB-Imm-bloed,191,Geen,,,,0.67,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10210,Vitamin D 25 OH (blood),91,,,,,Vitamine D 25 OH (bloed),Vitamine D 25 OH (bloed),LAB-Endo-bloed,44,nmol/l,nmol/L,,,0.34,UNCHECKED,UNREVIEWED,,0,4308739,Vitamin D measurement,Measurement,MAPS_TO,,<auto>,1686354536535,
9833,Valproic acid (blood),268,,,,,Valproïnezuur (bloed),Valproïnezuur (bloed),LAB-Tox-bloed,63,mg/l,mg/L,50,100,0.52,APPROVED,EQUAL,Patrick Thoral,1715033638019,3016201,Valproate [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715033635902,
11942,Reticulos (blood),1243,,,,,Reticulo's (bloed),Reticulo's (bloed),LAB-Hem-bloed,210,o/oo,[ppth],,,0.42,APPROVED,INEXACT,Patrick Thoral,1715033859284,3027945,Reticulocytes/100 erythrocytes in Blood,Measurement,MAPS_TO,UNIT conversion,Patrick Thoral,1715033828476,
18254,CD90 (bone marrow),2,,,,,CD90 (beenmerg),CD90 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.43,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10230,Insulin (blood),15,,,,,Insuline (bloed),Insuline (bloed),LAB-Endo-bloed,98,pmol/l,pmol/L,,90,0.40,UNCHECKED,UNREVIEWED,,0,4353845,Segmental pressure (blood pressure),Measurement,MAPS_TO,,<auto>,1686354536844,
11944,aptt (blood),130281,,,,,APTT  (bloed),APTT  (bloed),LAB-Hem-bloed,3,sec,s,,,0.57,APPROVED,EQUAL,Patrick Thoral,1688593841781,3013466,aPTT in Blood by Coagulation assay,Measurement,MAPS_TO,,Patrick Thoral,1688593839848,
18255,CD90 (blood),5,,,,,CD90 (bloed),CD90 (bloed),LAB-Imm-bloed,191,Geen,,,,0.54,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
