source_concept_id,source_concept,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated,source_concept_en,concept_id,concept_name
7132-70,Ipratropium bromide (Atrovent),ipratropium bromide,ATC,R03BB01,ipratropium bromide,Ipratropium,268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,7070,,ipratropium bromide,21603293,ipratropium bromide; inhalant
7135-65,Isoprenaline (Isuprel),isoprenaline,ATC,C01CA02,isoprenaline,Isoprenaline,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,2021,,isoprenaline,21600282,isoprenaline; systemic
7135-24,Isoprenaline (Isuprel),isoprenaline,ATC,C01CA02,isoprenaline,Isoprenaline,268,Medicatie,,24,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,1,,isoprenaline,21600282,isoprenaline; systemic
7139-65,Verapamil (Isoptin),,,,,Verapamil,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,26,,Verapamil (Isoptin),,
7139-30,Verapamil (Isoptin),,,,,Verapamil,268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,679,,Verapamil (Isoptin),,
7139-24,Verapamil (Isoptin),,,,,Verapamil,268,Medicatie,,24,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,27,,Verapamil (Isoptin),,
7141-30,Isosorbidedinitraat (Cedocard),,,,,Isosorbidedinitraat (Cedocard),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,955,,Isosorbide dinitrate (Cedocard),,
7148-55,Magnesiumsulfaat (MgSO4),magnesium sulfate,ATC,B05XA05,magnesium sulfate,MgSO4 (Magnesiumsulfaat ),268,Medicatie,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,8866,,magnesium sulfate,21601200,magnesium sulfate; parenteral
7148-67,Magnesiumsulfaat (MgSO4),magnesium sulfate,ATC,B05XA05,magnesium sulfate,MgSO4 (Magnesiumsulfaat ),268,Medicatie,,67,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,32602,,magnesium sulfate,21601200,magnesium sulfate; parenteral
7149-65,Ketanserine (Ketensin),ketanserin,ATC,C02KD01,ketanserin,Ketanserine,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,1728,,ketanserin,21600446,ketanserin; systemic
7149-30,Ketanserine (Ketensin),ketanserin,ATC,C02KD01,ketanserin,Ketanserine,268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,18,,ketanserin,21600446,ketanserin; systemic
7149-24,Ketanserine (Ketensin),ketanserin,ATC,C02KD01,ketanserin,Ketanserine,268,Medicatie,,24,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,13,,ketanserin,21600446,ketanserin; systemic
7151-65,Labetalol (Trandate),labetalol,ATC,C07AG01,labetalol,Labetalol,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,11688,,labetalol,21601699,labetalol; systemic
7151-30,Labetalol (Trandate),labetalol,ATC,C07AG01,labetalol,Labetalol,268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,1577,,labetalol,21601699,labetalol; systemic
7157-71,Levothyroxine (Thyrax),levothyroxine,ATC,H03AA01,levothyroxine sodium,Levothyroxine,268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,4421,,levothyroxine,21602754,levothyroxine sodium; systemic
7157-67,Levothyroxine (Thyrax),levothyroxine,ATC,H03AA01,levothyroxine sodium,Levothyroxine,268,Medicatie,,67,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,730,,levothyroxine,21602754,levothyroxine sodium; systemic
7162-32,Liothyronine  (Cytomel),,,,,Liothyronine,268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,1,,Liothyronine (Cytomel),,
7163-31,Loperamide (Imodium),,,,,Loperamide,268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,935,,Loperamide (Imodium),,
7165-65,Lorazepam (Temesta),lorazepam,ATC,N05BA06,lorazepam,Lorazepam,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,1913,,lorazepam,21604571,"lorazepam; systemic, sublingual"
7165-29,Lorazepam (Temesta),lorazepam,ATC,N05BA06,lorazepam,Lorazepam,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,8116,,lorazepam,21604571,"lorazepam; systemic, sublingual"
7165-23,Lorazepam (Temesta),lorazepam,ATC,N05BA06,lorazepam,Lorazepam,268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,12197,,lorazepam,21604571,"lorazepam; systemic, sublingual"
7166-30,Losartan (Cozaar),,,,,Losartan (Cozaar),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,980,,Losartan (Cozaar),,
7170-29,Diazepam (Valium),,,,,Diazepam (Valium),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,867,,Diazepam (Valium),,
7170-23,Diazepam (Valium),,,,,Diazepam (Valium),268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,226,,Diazepam (Valium),,
7170-65,Diazepam (Valium),,,,,Diazepam (Valium),268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,5,,Diazepam (Valium),,
7173-65,Digoxine (Lanoxin),digoxin,ATC,C01AA05,digoxin,Digoxine (Lanoxin),268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,26,,digoxin,21600234,digoxin; systemic
7173-30,Digoxine (Lanoxin),digoxin,ATC,C01AA05,digoxin,Digoxine (Lanoxin),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,2077,,digoxin,21600234,digoxin; systemic
7173-24,Digoxine (Lanoxin),digoxin,ATC,C01AA05,digoxin,Digoxine (Lanoxin),268,Medicatie,,24,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,4203,,digoxin,21600234,digoxin; systemic
7174-30,Diltiazem (Tildiem),,,,,Diltiazem (Tildiem),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,371,,Diltiazem (Tildim),,
7178-65,Dobutamine (Dobutrex),dobutamine,ATC,C01CA07,dobutamine,Dobutamine,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,9168,,dobutamine,21600287,dobutamine; parenteral
7179-65,Dopamine (Inotropin),dopamine,ATC,C01CA04,dopamine,Dopamine,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,31443,,dopamine,21600284,dopamine; parenteral
7180-31,Metoclopram (Primperan),metoclopramide,ATC,A03FA01,metoclopramide,Metoclopram,268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,364,,metoclopramide,21600484,"metoclopramide; systemic, rectal"
7180-26,Metoclopram (Primperan),metoclopramide,ATC,A03FA01,metoclopramide,Metoclopram,268,Medicatie,,26,Injecties Tractus Digestivus,,,,,,,,,,,drugitems,8485,,metoclopramide,21600484,"metoclopramide; systemic, rectal"
7182-30,Doxazosine (Cardura),,,,,Doxazosine,268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,550,,Doxazosin (Cardura),,
7184-65,Metoprolol (Selokeen ),pantoprazole,ATC,A02BC02,pantoprazole,Metoprolol (Selokeen ),268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,32,,pantoprazole,21600097,pantoprazole; systemic
7184-30,Metoprolol (Selokeen ),pantoprazole,ATC,A02BC02,pantoprazole,Metoprolol (Selokeen ),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,37604,,pantoprazole,21600097,pantoprazole; systemic
7184-24,Metoprolol (Selokeen ),pantoprazole,ATC,A02BC02,pantoprazole,Metoprolol (Selokeen ),268,Medicatie,,24,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,229,,pantoprazole,21600097,pantoprazole; systemic
7185-21,Doxycycline (Vibramycine),,,,,Doxycycline,268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,102,,Doxycycline (Vibramycin),,
7185-15,Doxycycline (Vibramycine),,,,,Doxycycline,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,145,,Doxycycline (Vibramycin),,
7187-21,Metronidazol (Flagyl),metronidazole,ATC,J01XD01,metronidazole,Metronidazol,268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,1386,,metronidazole,21603054,metronidazole; parenteral
7187-15,Metronidazol (Flagyl),metronidazole,ATC,J01XD01,metronidazole,Metronidazol,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,26231,,metronidazole,21603054,metronidazole; parenteral
7188-24,Efedrine,,,,,Efedrine,268,Medicatie,,24,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,187,,Ephedrine,,
7191-69,Miconazol (Daktarin),miconazole,ATC,D01AC02,miconazole,Miconazol,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,5710,,miconazole,21601921,miconazole; topical
7193-30,Enalaprilaat(Renitec),enalapril,ATC,C09AA02,enalapril,Enalaprilaat,268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,1419,,enalapril,21601786,enalapril; systemic
7194-65,Midazolam (Dormicum),midazolam,ATC,N05CD08,midazolam,Midazolam,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,132665,,midazolam,21604643,"midazolam; nasal, systemic"
7194-17,Midazolam (Dormicum),midazolam,ATC,N05CD08,midazolam,Midazolam,268,Medicatie,,17,Infuus - Colloid,,,,,,,,,,,drugitems,1,,midazolam,21604643,"midazolam; nasal, systemic"
7194-29,Midazolam (Dormicum),midazolam,ATC,N05CD08,midazolam,Midazolam,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,339,,midazolam,21604643,"midazolam; nasal, systemic"
7194-23,Midazolam (Dormicum),midazolam,ATC,N05CD08,midazolam,Midazolam,268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,1681,,midazolam,21604643,"midazolam; nasal, systemic"
7196-65,Enoximon (Perfan),enoximone,ATC,C01CE03,enoximone,Enoximon,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,13556,,enoximone,21600309,enoximone; parenteral
7208-21,Erythromycine (Erythrocine),erythromycin,ATC,J01FA01,erythromycin,Erythromycine,268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,589,,erythromycin,21602970,erythromycin; systemic
7208-15,Erythromycine (Erythrocine),erythromycin,ATC,J01FA01,erythromycin,Erythromycine,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,22577,,erythromycin,21602970,erythromycin; systemic
7212-65,Naloxon (Narcan),,,,,Naloxon (Narcan),268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,66,,Naloxone (Narcan),,
7212-31,Naloxon (Narcan),,,,,Naloxon (Narcan),268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,50,,Naloxone (Narcan),,
7212-23,Naloxon (Narcan),,,,,Naloxon (Narcan),268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,84,,Naloxone (Narcan),,
7213-65,Esmolol (Brevibloc),,,,,Esmolol,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,227,,Esmolol (Brevibloc),,
7213-24,Esmolol (Brevibloc),,,,,Esmolol,268,Medicatie,,24,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,86,,Esmolol (Brevibloc),,
7214-23,Etomidaat (Hypnomidate),etomidate,ATC,N01AX07,etomidate,Etomidaat,268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,1453,,etomidate,21604213,etomidate; systemic
7215-23,Valproïnezuur (Orfiril/Depakine),,,,,Valproïnezuur (Orfiril/Depakine),268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,1055,,Valproic acid (Orfiril/Depakine),,
7217-65,Neostigmine methylsulfaat,,,,,Neostigmine methylsulfaat,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,452,,Neostigmine methyl sulfate,,
7217-27,Neostigmine methylsulfaat,,,,,Neostigmine methylsulfaat,268,Medicatie,,27,Injecties Overig,,,,,,,,,,,drugitems,8,,Neostigmine methyl sulfate,,
7218-65,Nicardipine (Cardene),nicardipine,ATC,C08CA04,nicardipine,Nicardipine,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,22430,,nicardipine,21601750,nicardipine; systemic
7219-65,Fentanyl,fentanyl,ATC,N01AH01,fentanyl,Fentanyl,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,132502,,fentanyl,21604201,fentanyl; systemic
7219-23,Fentanyl,fentanyl,ATC,N01AH01,fentanyl,Fentanyl,268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,2491,,fentanyl,21604201,fentanyl; systemic
7221-23,Nicomorfine (Vilan),,,,,Nicomorfine,268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,2,,Nicomorphine (Vilan),,
7222-29,Fenytoïne (Diphantoïne),,,,,Fenytoïne,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,960,,Phenytoin (Diphantoin),,
7222-23,Fenytoïne (Diphantoïne),,,,,Fenytoïne,268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,4980,,Phenytoin (Diphantoin),,
7224-65,Flecaïnide (Tambocor),,,,,Flecaïnide,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,41,,Flecainide (Tambocor),,
7224-30,Flecaïnide (Tambocor),,,,,Flecaïnide,268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,294,,Flecainide (Tambocor),,
7224-24,Flecaïnide (Tambocor),,,,,Flecaïnide,268,Medicatie,,24,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,46,,Flecainide (Tambocor),,
7225-65,Morfine,morphine,ATC,N02AA01,morphine,Morfine,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,1618,,morphine,21604256,"morphine; systemic, rectal"
7225-29,Morfine,morphine,ATC,N02AA01,morphine,Morfine,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,107,,morphine,21604256,"morphine; systemic, rectal"
7225-23,Morfine,morphine,ATC,N02AA01,morphine,Morfine,268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,42151,,morphine,21604256,"morphine; systemic, rectal"
7226-30,Nifedipine (Adalat),,,,,Nifedipine (Adalat),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,519,,Nifedipine (Adalat),,
7227-65,Flucloxacilline (Stafoxil/Floxapen),flucloxacillin,ATC,J01CF05,flucloxacillin,Flucloxacilline,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,6790,,flucloxacillin,21602857,flucloxacillin; systemic
7227-15,Flucloxacilline (Stafoxil/Floxapen),flucloxacillin,ATC,J01CF05,flucloxacillin,Flucloxacilline,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,12070,,flucloxacillin,21602857,flucloxacillin; systemic
7228-65,Nimodipine (Nimotop),nimodipine,ATC,C08CA06,nimodipine,Nimodipine,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,5718,,nimodipine,21601752,nimodipine; systemic
7228-30,Nimodipine (Nimotop),nimodipine,ATC,C08CA06,nimodipine,Nimodipine,268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,2327,,nimodipine,21601752,nimodipine; systemic
7229-65,Noradrenaline (Norepinefrine),norepinephrine,ATC,C01CA03,norepinephrine,Noradrenaline,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,261506,,norepinephrine,21600283,norepinephrine; parenteral
7229-29,Noradrenaline (Norepinefrine),norepinephrine,ATC,C01CA03,norepinephrine,Noradrenaline,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,1,,norepinephrine,21600283,norepinephrine; parenteral
7231-21,Fluconazol (Diflucan),fluconazole,ATC,J02AC01,fluconazole,Fluconazol,268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,323,,fluconazole,21603080,fluconazole; systemic
7231-15,Fluconazol (Diflucan),fluconazole,ATC,J02AC01,fluconazole,Fluconazol,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,6180,,fluconazole,21603080,fluconazole; systemic
7232-15,Ganciclovir (Cymevene),ganciclovir,ATC,J05AB06,ganciclovir,Ganciclovir,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,1270,,ganciclovir,21603135,ganciclovir; systemic
7233-15,Flucytosine (Ancotil),,,,,Flucytosine,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,74,,Flucytosine (Ancotil),,
7234-27,Flumazenil (Anexate),,,,,Flumazenil,268,Medicatie,,27,Injecties Overig,,,,,,,,,,,drugitems,252,,Flumazenil (Anexate),,
7234-65,Flumazenil (Anexate),,,,,Flumazenil,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,154,,Flumazenil (Anexate),,
7235-15,Gentamicine (Garamycin),gentamicin,ATC,J01GB03,gentamicin,Gentamicine,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,1300,,gentamicin,21602996,gentamicin; parenteral
7237-32,Fluoxetine (Prozac),,,,,Fluoxetine,268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,326,,Fluoxetine (Prozac),,
7240-71,Glibenclamide (Daonil),,,,,Glibenaclamide,268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,2,,Glibenclamide (Daonil),,
7242-32,Foliumzuur,,,,,Foliumzuur,268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,713,,folic acid,,
7242-71,Foliumzuur,,,,,Foliumzuur,268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,311,,folic acid,,
7243-15,Foscarnet trinatrium (Foscavir),,,,,Foscarnet,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,10,,Foscarnet trisodium (Foscavir),,
7244-65,Furosemide (Lasix),furosemide,ATC,C03CA01,furosemide,Furosemide,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,29079,,furosemide,21601518,furosemide; systemic
7244-30,Furosemide (Lasix),furosemide,ATC,C03CA01,furosemide,Furosemide,268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,2449,,furosemide,21601518,furosemide; systemic
7244-24,Furosemide (Lasix),furosemide,ATC,C03CA01,furosemide,Furosemide,268,Medicatie,,24,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,16612,,furosemide,21601518,furosemide; systemic
7245-27,Fysostigmine,,,,,Fysostigmine,268,Medicatie,,27,Injecties Overig,,,,,,,,,,,drugitems,15,,Physostigmine,,
7246-25,Fytomenadion (Konakion/Vit. K),phytomenadione (vit K),ATC,B02BA01,phytomenadione,Fytomenadion,268,Medicatie,,25,Injecties Haematologisch,,,,,,,,,,,drugitems,6386,,phytomenadione (vit K),21601045,phytomenadione; systemic
7246-69,Fytomenadion (Konakion/Vit. K),phytomenadione (vit K),ATC,B02BA01,phytomenadione,Fytomenadion,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,306,,phytomenadione (vit K),21601045,phytomenadione; systemic
7252-17,Gelofusine,Gelofusine,ATC,B05AA06,gelatin agents,Gelo,378,INFUUS-Colloïd,,17,Infuus - Colloid,,,,,,,,,,,drugitems,47257,,Gelofusine,21601143,gelatin agents; parenteral
7254-55,Glucose 10%,,,,,Glucose10%,379,INFUUS-Crystalloïd,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,21,,Glucose 10%,,
7255-55,Glucose 20%,,,,,Glucose20%,379,INFUUS-Crystalloïd,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,42,,Glucose 20%,,
7256-55,Glucose 30 %,,,,,Glucose30%,379,INFUUS-Crystalloïd,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,2,,Glucose 30%,,
7257-55,Glucose 5 %,glucose 5%,ATC,B05BA03,carbohydrates,Glucose5%,379,INFUUS-Crystalloïd,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,28568,,glucose 5%,21601157,carbohydrates; parenteral
7262-39,"Soja-olie, gezuiverd (Intralipid) 20%",,,,,"Soja-olie, gezuiverd (Intralipid) 20%",381,INFUUS-TPV,,39,Voeding Parenteraal,,,,,,,,,,,drugitems,26,,"Soybean Oil, Purified (Intralipid) 20%",,
7265-42,Karnemelk 150ml,,,,,Karnemelk 150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,267,,Buttermilk 150ml,,
7266-42,Melk/yoghurt  150ml,,,,,Melk/yoghurt  150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,1464,,Milk/yogurt 150ml,,
7291-55,"NaCl 0,45%/Glucose 2,5%",sodium chloride 0.45%/glucose 2.5%,ATC,B05BB02,electrolytes with carbohydrates,NaCl/Gluc,379,INFUUS-Crystalloïd,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,133053,,sodium chloride 0.45%/glucose 2.5%,21601162,electrolytes with carbohydrates; parenteral
7292-55,NaCl 0.65 %,,,,,NaCl0.65 %,379,INFUUS-Crystalloïd,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,180,,NaCl 0.65%,,
7293-55,"NaCl 0,9 %",sodium chloride 0.9%,ATC,B05BB01,electrolytes,"NaCL0,9%",379,INFUUS-Crystalloïd,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,76772,,sodium chloride 0.9%,21601161,electrolytes; parenteral
7295-55,"Natrium bicarbonaat 8,4 %",sodium bicarbonate 8.4%,ATC,B05XA02,sodium bicarbonate,"NaBic8,4%",379,INFUUS-Crystalloïd,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,2731,,sodium bicarbonate 8.4%,21601197,sodium bicarbonate; parenteral
7311-63,Nutri 75 oud,,,,,Nutri75 oud,383,SONDEVOEDING OUD,,63,Voeding Enteraal oud,,,,,,,,,,,drugitems,19,,Nutrition 75 old,,
7312-42,Nutridrink/Fortifresh 200ml,,,,,Nutridrink/Fortifresh 200ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,1642,,Nutridrink/Fortifresh 200ml,,
7314-63,Nutrison Standaard oud,Nutrison Standard enteral nutrition,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",NutriStandaard oud,383,SONDEVOEDING OUD,,63,Voeding Enteraal oud,,,,,,,,,,,drugitems,11844,,Nutrison Standard enteral nutrition,21605350,"Fat/carbohydrates/proteins/minerals/vitamins, combinations"
7316-55,Ri-Lac (Ringers lactaat),Ringer's lactate solution,ATC,B05BB01,electrolytes,Ri-Lac(RingersLactaat),379,INFUUS-Crystalloïd,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,36561,,Ringer's lactate solution,21601161,electrolytes; parenteral
7321-67,Soluvit solution,,,,,SoluvitOpl,276,Additieven,additives,67,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,25,,Solvit solution,,
7349-42,Yoghurt,,,,,Yoghurt,384,Voeding-Intake-Vocht-Algemeen,,42,Voeding Drinken,,,,,,,,,,,drugitems,455,,Yogurt,,
7350-42,Water 150ml,,,,,Water 150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,24545,,Water 150ml,,
7360-55,Mannitol 20% Solution,mannitol 20%,ATC,B05BC01,mannitol,Mannitol,379,INFUUS-Crystalloïd,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,3366,,mannitol 20%,21601165,mannitol; parenteral
7366-61,Packed cells,filtered erythrocytes (red blood cells),ATC,B05AX01,erythrocytes,Packed cells,318,Deleted - Niet gebruiken,,61,Infuus - Bloedproducten,,,,,,,,,,,drugitems,267,,filtered erythrocytes (red blood cells),21601149,erythrocytes; parenteral
7367-61,Fresh Frozen Plasma,fresh frozen plasma (FFP),ATC,B05AX03,blood plasma,FFP,380,INFUUS-Bloedproducten,,61,Infuus - Bloedproducten,,,,,,,,,,,drugitems,5989,,fresh frozen plasma (FFP),21601151,blood plasma; parenteral
7369-61,Thrombocyten suspensie,thrombocytes (platelets),ATC,B05AX02,thrombocytes,Thrombo's,380,INFUUS-Bloedproducten,,61,Infuus - Bloedproducten,,,,,,,,,,,drugitems,3728,,thrombocytes (platelets),21601150,thrombocytes; parenteral
7407-29,Indometazine (Indocid),,,,,Indometazine,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,16,,Indometazin (Indocid),,
7408-65,Lidocaïne (Xylocard),,,,,Lidocaïne,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,256,,Lidocaine (Xylocard),,
7408-23,Lidocaïne (Xylocard),,,,,Lidocaïne,268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,110,,Lidocaine (Xylocard),,
7412-65,Calcium Glubionaat (Calcium Sandoz),calcium glubionate,ATC,A12AA02,calcium glubionate,CalciumSandoz,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,17832,,calcium glubionate,21600861,calcium glubionate; parenteral
7412-55,Calcium Glubionaat (Calcium Sandoz),calcium glubionate,ATC,A12AA02,calcium glubionate,CalciumSandoz,268,Medicatie,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,6963,,calcium glubionate,21600861,calcium glubionate; parenteral
7412-71,Calcium Glubionaat (Calcium Sandoz),calcium glubionate,ATC,A12AA02,calcium glubionate,CalciumSandoz,268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,126,,calcium glubionate,21600861,calcium glubionate; parenteral
7412-67,Calcium Glubionaat (Calcium Sandoz),calcium glubionate,ATC,A12AA02,calcium glubionate,CalciumSandoz,268,Medicatie,,67,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,2120,,calcium glubionate,21600861,calcium glubionate; parenteral
