source_concept_id,source_concept,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated,source_concept_en
11978,ALAT (bloed),,,,,ALAT (bloed),490,LAB-Chem-bloed,,,,1,,,183,E/l,U/L,,45,,,numericitems,77264,77264,ALT (blood)
11979,ALAT(=GPT) (divers)-LabZis2,,,,,ALAT(=GPT)-div-LabZis2,696,LAB-LabZIS2_Ongebruikt,,,,1,,,183,E/l,U/L,,,,,numericitems,1,1,ALAT(=GPT) (miscellaneous)-LabZis2
11983,alfa-HBDH (bloed),,,,,alfa-HBDH (bloed),497,LAB-Divers-bloed,,,,1,,,183,E/l,U/L,,,,,numericitems,1,1,alpha-HBDH (blood)
11984,Alk.Fosf. (bloed),,,,,Alk.Fosf. (bloed),490,LAB-Chem-bloed,,,,1,,,183,E/l,U/L,40,120,,,numericitems,59711,59711,Alk.Phosph. (blood)
11985,ALK.FOSF. (divers)-LabZis2,,,,,ALK.FOSF.-div-LabZis2,696,LAB-LabZIS2_Ongebruikt,,,,1,,,183,E/l,U/L,,,,,numericitems,1,1,ALK.PHOSPH. (diverse)-LabZis2
11986,Amylase (bloed),,,,,Amylase (bloed),490,LAB-Chem-bloed,,,,1,,,183,E/l,U/L,,100,,,numericitems,35727,35727,Amylase (blood)
11987,AMYLASE (overig),,,,,AMYLASE (overig),479,LAB-Chem-diversen,,,,1,,,183,E/l,U/L,,,,,numericitems,351,351,AMYLASE (other)
11988,Amylase (urine),,,,,Amylase (urine),480,LAB-Chem-urine,,,,1,,,183,E/l,U/L,,460,,,numericitems,170,170,Amylase (urine)
11990,ASAT (bloed),,,,,ASAT (bloed),490,LAB-Chem-bloed,,,,1,,,183,E/l,U/L,,35,,,numericitems,76229,76229,AST (blood)
11991,ASAT(=GOT) (divers)-LabZis2,,,,,ASAT(=GOT)-div-LabZis2,696,LAB-LabZIS2_Ongebruikt,,,,1,,,183,E/l,U/L,,,,,numericitems,1,1,ASAT(=GOT) (divers)-LabZis2
11994,AF bot fr. (bloed),,,,,AF bot fr. (bloed),490,LAB-Chem-bloed,,,,1,,,183,E/l,U/L,,,,,numericitems,1,1,AF bot fr. (blood)
11996,CHE (bloed),,,,,CHE (bloed),497,LAB-Divers-bloed,,,,1,,,183,E/l,U/L,2000,7400,,,numericitems,6,6,CHE (blood)
11998,CK (bloed),,,,,CK (bloed),490,LAB-Chem-bloed,,,,1,,,183,E/l,U/L,,170,,,numericitems,107983,107983,CK (blood)
12001,FSH (bloed),,,,,FSH (bloed),478,LAB-Endo-bloed,,,,1,,,183,E/l,U/L,1,14,,,numericitems,28,28,FSH (blood)
12010,HCG (bloed),,,,,HCG (bloed),478,LAB-Endo-bloed,,,,1,,,183,E/l,U/L,,,,,numericitems,47,47,HCG (blood)
12011,HCG + BHCG (bloed),,,,,HCG + BHCG (bloed),478,LAB-Endo-bloed,,,,1,,,183,E/l,U/L,,,,,numericitems,34,34,HCG + BHCG (blood)
12013,HCG + BHCG (liquor),,,,,HCG + BHCG (liquor),484,LAB-Endo-liquor,,,,1,,,183,E/l,U/L,,,,,numericitems,4,4,HCG + BHCG (liqueur)
12023,LD (bloed),,,,,LD (bloed),490,LAB-Chem-bloed,,,,1,,,183,E/l,U/L,,250,,,numericitems,66406,66406,LD (blood)
12024,LD (overig),,,,,LD (overig),479,LAB-Chem-diversen,,,,1,,,183,E/l,U/L,,,,,numericitems,406,406,LD (other)
12026,AF lever fr.  (bloed),,,,,AF lever fr.  (bloed),490,LAB-Chem-bloed,,,,1,,,183,E/l,U/L,,,,,numericitems,1,1,AF liver fr. (blood)
12028,LH (bloed),,,,,LH (bloed),478,LAB-Endo-bloed,,,,1,,,183,E/l,U/L,,,,,numericitems,29,29,LH (blood)
12043,Lipase (bloed),,,,,Lipase (bloed),490,LAB-Chem-bloed,,,,1,,,183,E/l,U/L,,190,,,numericitems,3436,3436,Lipase (blood)
12044,Lipase (overig),,,,,Lipase (overig),479,LAB-Chem-diversen,,,,1,,,183,E/l,U/L,,,,,numericitems,63,63,Lipase (other)
12046,MACRO-FR. (bloed),,,,,MACRO-FR. (bloed),490,LAB-Chem-bloed,,,,1,,,183,E/l,U/L,,,,,numericitems,1,1,MACRO FR. (blood)
12048,MB (bloed),,,,,MB (bloed),490,LAB-Chem-bloed,,,,1,,,183,E/l,U/L,,,,,numericitems,3,3,MB (blood)
12062,Prolactine (bloed),,,,,Prolactine (bloed),478,LAB-Endo-bloed,,,,1,,,183,E/l,U/L,0,30,,,numericitems,90,90,Prolactin (blood)
12071,Y-GT (bloed),,,,,Y-GT (bloed),490,LAB-Chem-bloed,,,,1,,,183,E/l,U/L,,55,,,numericitems,59940,59940,Y-GT (blood)
12072,Y-GT (divers)-LabZis2,,,,,Y-GT-div-LabZis2,696,LAB-LabZIS2_Ongebruikt,,,,1,,,183,E/l,U/L,,,,,numericitems,1,1,Y-GT (diverse)-LabZis2
12079,Gecon.Bili (bloed),,,,,Gecon.Bili (bloed),490,LAB-Chem-bloed,,,,1,,,214,x TOT,{fraction},0,"0,25",,,numericitems,4317,4317,Con.Bili (blood)
12080,Gecon.Bili (overig),,,,,Gecon.Bili (overig),479,LAB-Chem-diversen,,,,1,,,214,x TOT,{fraction},,,,,numericitems,11,11,Con.Bili (other)
12140,Streptococcen anti DNase testwaarde (bloed),,,,,Streptococcen anti DNase testwaarde (bloed),495,LAB-Viro-Micro-serum,,,,1,,,187,IE/ml,[IU]/mL,,,,,numericitems,12,12,Streptococcal anti DNase test value (blood)
12147,Aluminium  (bloed),,,,,Aluminium  (bloed),490,LAB-Chem-bloed,,,,1,,,41,µg/l,ug/L,0,20,,,numericitems,7,7,Aluminum (blood)
12156,C1Q (bloed ),,,,,C1Q (bloed ),485,LAB-Imm-bloed,,,,1,,,211,E/ml,U/mL,81,128,,,numericitems,13,13,C1Q (blood)
12162,D-Ala (verz. urine),,,,,D-Ala (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,157,µmol/24uur,umol/(24.h),,,,,numericitems,3,3,D-Ala (sat. urine)
12163,D-DIMEER (bloed),,,,,D-DIMEER (bloed),490,LAB-Chem-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,3,3,D-DIMER (blood)
12164,Diazepam (bloed),,,,,Diazepam (bloed),482,LAB-Tox-bloed,,,,1,,,41,µg/l,ug/L,"0,25","0,5",,,numericitems,6,6,Diazepam (blood)
12181,Groeihormoon (bloed),,,,,Groeihormoon (bloed),478,LAB-Endo-bloed,,,,1,,,202,mE/l,mU/L,0,5,,,numericitems,53,53,Growth hormone (blood)
12190,kappa (bloed),,,,,kappa (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,6,6,kappa (blood)
12191,Kreatinine (Jaffé)  (overig),,,,,Kreatinine (Jaffé)  (overig),479,LAB-Chem-diversen,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,16,16,Creatinine (Jaffe) (other)
12192,Kreatinine  (verz. urine),,,,,Kreatinine  (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,506,506,Creatinine (saturation urine)
12193,lambda (bloed),,,,,lambda (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,5,5,lambda (blood)
12196,Leuco sed (urine),,,,,Leuco sed (urine),552,LAB-Hem-urine,,,,1,,,231,/veld,{cells}/[HPF],,,,,numericitems,903,903,Leuco sed (urine)
12213,P.B.G.  (verz. urine ),,,,,P.B.G.  (verz. urine),507,LAB-Divers-verz. urine,,,,1,,,157,µmol/24uur,umol/(24.h),,,,,numericitems,2,2,P.B.G. (sat. urine)
12215,Porfyrine (verz. urine),,,,,Porfyrine (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,157,µmol/24uur,umol/(24.h),,,,,numericitems,5,5,Porphyrin (sat. urine)
12216,CALCIUM      (overig),,,,,CALCIUM      (overig),479,LAB-Chem-diversen,,,,1,,,157,µmol/24uur,umol/(24.h),,,,,numericitems,1,1,CALCIUM (other)
12217,Calcium totaal (verz. urine),,,,,Calcium totaal (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,316,mmol/24uur,mmol/(24.h),,,,,numericitems,19,19,Calcium total (sat. urine)
12218,CHLOOR       (overig),,,,,CHLOOR       (overig),479,LAB-Chem-diversen,,,,1,,,157,µmol/24uur,umol/(24.h),,,,,numericitems,1,1,CHLORINE (other)
12219,Chloor  (verz. urine),,,,,Chloor  (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,316,mmol/24uur,mmol/(24.h),,,,,numericitems,7,7,Chlorine (sat. urine)
12223,Fosfaat (verz. urine),,,,,Fosfaat (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,316,mmol/24uur,mmol/(24.h),,,,,numericitems,15,15,Phosphate (sat. urine)
12228,Kalium (verz. urine),,,,,Kalium (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,316,mmol/24uur,mmol/(24.h),,,,,numericitems,127,127,Potassium (sat. urine)
12230,Kreatinine (verz. urine),,,,,Kreatinine (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,316,mmol/24uur,mmol/(24.h),,,,,numericitems,763,763,Creatinine (saturation urine)
12232,Magnesium (verz. urine),,,,,Magnesium (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,316,mmol/24uur,mmol/(24.h),,,,,numericitems,7,7,Magnesium (sat. urine)
12233,Natrium  (overig),,,,,Natrium  (overig),479,LAB-Chem-diversen,,,,1,,,157,µmol/24uur,umol/(24.h),,,,,numericitems,1,1,Sodium (other)
12234,Natrium (verz. urine),,,,,Natrium (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,316,mmol/24uur,mmol/(24.h),,,,,numericitems,359,359,Sodium (sat. urine)
12241,Micro-albumine (verz. urine),,,,,Micro-albumine (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,325,mg/24uur,mg/(24.h),,,,,numericitems,30,30,Microalbumin (sat. urine)
12249,Totaal Eiwit (verz. urine),,,,,Totaal Eiwit (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,221,g/24uur,g/(24.h),,,,,numericitems,332,332,Total Protein (sat. urine)
12252,Ureum (verz. urine),,,,,Ureum (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,316,mmol/24uur,mmol/(24.h),,,,,numericitems,210,210,Urea (sat. urine)
12253,URINEZUUR (overig),,,,,URINEZUUR (overig),479,LAB-Chem-diversen,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,1,1,URIC ACID (other)
12254,URINEZUUR (divers  )-LabZis2,,,,,URINEZUUR-  div-LabZis2,696,LAB-LabZIS2_Ongebruikt,,,,1,,,316,mmol/24uur,mmol/(24.h),,,,,numericitems,1,1,URIC ACID (various )-LabZis2
12256,Urinezuur (verz. urine),,,,,Urinezuur (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,316,mmol/24uur,mmol/(24.h),,,,,numericitems,5,5,Uric acid (sat. urine)
12258,HIV 1 RNA kwan PCR (edta-bloed),,,,,HIV 1 RNA kwan PCR (edta-bloed),561,LAB-Viro-Micro-bloed,,,,1,,,215,kopie/ml,{copies}/mL,,,,,numericitems,10,10,HIV 1 RNA Kwan PCR (edta blood)
12310,pH (bloed),blood pH,LOINC,11558-4,pH of Blood,pH (bloed),491,LAB-Astr-bloed,,,,1,,,191,Geen,,"7,35","7,45",,,numericitems,659777,659777,blood pH
12311,O2-Saturatie (bloed),,,,,O2-Saturatie (bloed),491,LAB-Astr-bloed,,,,1,,,191,Geen,,,,,,numericitems,652901,652901,O2 saturation (blood)
12312,Serotonine (bloed),,,,,Serotonine (bloed),500,LAB-Hem-bloed,,,,1,,,326,nmol/10^9 PLT,nmol/10*9{Platelets},,,,,numericitems,9,9,Serotonin (blood)
14216,KREAT enzym. (bloed),serum creatinine,LOINC,15045-8,Creatine [Moles/volume] in Serum or Plasma,KREAT enzym.-blo,490,LAB-Chem-bloed,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,33,33,serum creatinine
14221,Olanzapine (bloed),,,,,Olanzapine (bloed),482,LAB-Tox-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,13,13,Olanzapine (blood)
14224,tromboCD61 (overig),,,,,tromboCD61 (overig),500,LAB-Hem-bloed,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,1,1,thromboCD61 (other)
14234,Tryptase (bloed),,,,,Tryptase (bloed),490,LAB-Chem-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,4,4,Tryptase (blood)
14249,NT-proBNP (bloed),,,,,NT-proBNP (bloed),490,LAB-Chem-bloed,,,,1,,,203,ng/l,ng/L,,,,,numericitems,9904,9904,NT-proBNP (blood)
14250,Quetiapine (bloed),,,,,Quetiapine (bloed),500,LAB-Hem-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,12,12,Quetiapine (blood)
14251,PTH related peptide (bloed),,,,,PTH related peptide (bloed),478,LAB-Endo-bloed,,,,1,,,98,pmol/l,pmol/L,,,,,numericitems,2,2,PTH related peptide (blood)
14252,Thrombo CD61 (bloed),platelets - CD61 flow cytometry measurement,LOINC,26515-7,Platelets [#/volume] in Blood,Thrombo CD61 (bloed),500,LAB-Hem-bloed,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,393,393,platelets - CD61 flow cytometry measurement
14253,Reti(Abs) (bloed),,,,,Reti(Abs) (bloed),500,LAB-Hem-bloed,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,4333,4333,Reti(Abs) (blood)
14254,Neutro's app (bloed),,,,,Neutro's app (bloed),500,LAB-Hem-bloed,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,9382,9382,Neutro's app (blood)
14256,Baso (bloed),,,,,Baso (bloed),500,LAB-Hem-bloed,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,11618,11618,Baso (blood)
14258,Lymfocyten (bloed),,,,,Lymfocyten (bloed),500,LAB-Hem-bloed,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,11647,11647,Lymphocytes (blood)
14260,Monocyten (bloed),,,,,Monocyten (bloed),500,LAB-Hem-bloed,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,11618,11618,monocytes (blood)
14262,BCR-ABL CML kwan. (bloed),,,,,BCR-ABL CML kwan. (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,3,3,BCR-ABL CML quan. (blood)
14263,BCR-ABL CML kwan. (beenmerg),,,,,BCR-ABL CML kwan. (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,1,1,BCR-ABL CML quan. (bone marrow)
14272,BCR-ABL ALL kwan. (bloed),,,,,BCR-ABL ALL kwan. (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,1,1,BCR-ABL ALL quan. (blood)
14273,BCR-ABL ALL kwan. (beenmerg),,,,,BCR-ABL ALL kwan. (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,1,1,BCR-ABL ALL quan. (bone marrow)
14275,Abeta 1-42 (liquor),,,,,Abeta 1-42 (liquor),509,LAB-Imm-liquor,,,,1,,,203,ng/l,ng/L,,,,,numericitems,1,1,Abeta 1-42 (liqueur)
14276,Totaal Tau (liquor),,,,,Totaal Tau (liquor),509,LAB-Imm-liquor,,,,1,,,203,ng/l,ng/L,,,,,numericitems,1,1,Total Tau (Liquor)
14277,Ptau-181 (liquor),,,,,Ptau-181 (liquor),509,LAB-Imm-liquor,,,,1,,,203,ng/l,ng/L,,,,,numericitems,1,1,Ptau-181 (liqueur)
14291,CDT (bloed),,,,,CDT (bloed),490,LAB-Chem-bloed,,,,1,,,191,Geen,,,,,,numericitems,2,2,CDT (blood)
14293,AP-50 (bloed),,,,,AP-50 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,1,1,AP-50 (blood)
14299,Cal.W.Droog (faeces),,,,,Cal.W.Droog (faeces),510,LAB-Chem-faeces,,,,1,,,304,kcal/kg,kcal/kg,,,,,numericitems,3,3,Cal.W.Dry (faeces)
14301,Drooggew. (faeces),,,,,Drooggew. (faeces),510,LAB-Chem-faeces,,,,1,,,191,Geen,,,,,,numericitems,3,3,Dry wt. (feces)
14303,Cal.W.Nat (faeces),,,,,Cal.W.Nat (faeces),510,LAB-Chem-faeces,,,,1,,,304,kcal/kg,kcal/kg,,,,,numericitems,3,3,Cal.W.Nat (faeces)
14306,Tacrolimus (bloed),,,,,Tacrolimus (bloed),482,LAB-Tox-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,298,298,Tacrolimus (blood)
14314,Mycofenolaat (bloed),,,,,Mycofenolaat (bloed),482,LAB-Tox-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,45,45,Mycophenolate (blood)
14315,Beta-Trace (bloed),,,,,Beta-Trace (bloed),490,LAB-Chem-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,25,25,Beta Trace (blood)
14318,Beta-Trace (overig),,,,,Beta-Trace (overig),479,LAB-Chem-diversen,,,,1,,,63,mg/l,mg/L,,,,,numericitems,25,25,Beta-Trace (other)
14319,Beta-Trace (liquor),,,,,Beta-Trace (liquor),477,LAB-Chem-liquor,,,,1,,,63,mg/l,mg/L,,,,,numericitems,3,3,Beta Trace (liquor)
14320,BTP ratio (overig),,,,,BTP ratio (overig),479,LAB-Chem-diversen,,,,1,,,191,Geen,,,,,,numericitems,12,12,BTP ratio (other)
14322,A1-Microglobuline (urine),,,,,A1-Microglobuline (urine),480,LAB-Chem-urine,,,,1,,,63,mg/l,mg/L,,,,,numericitems,5,5,A1-Microglobulin (urine)
14325,Vrij-Kappa (bloed),,,,,Vrij-Kappa (bloed),485,LAB-Imm-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,17,17,Free-Kappa (blood)
14327,VRY-KAPPA (verz. urine),,,,,VRY-KAPPA-vur,489,LAB-Imm-verz. urine,,,,1,,,63,mg/l,mg/L,,,,,numericitems,1,1,VRY-KAPPA (sat. urine)
14328,Vrij-Lambda (bloed),,,,,Vrij-Lambda (bloed),485,LAB-Imm-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,18,18,Free-Lambda (blood)
14330,VRY-LAMBDA (verz. urine),,,,,VRY-LAMBDA-vur,489,LAB-Imm-verz. urine,,,,1,,,63,mg/l,mg/L,,,,,numericitems,1,1,VRY-LAMBDA (sat. urine)
14331,Vrij K/L ratio (bloed),,,,,Vrij K/L ratio (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,13,13,Free K/L ratio (blood)
14333,vryK/Lratio  (urine),,,,,vryK/Lratio  (urine),481,LAB-Chem-verz. urine,,,,1,,,191,Geen,,,,,,numericitems,1,1,freeK/L ratio (urine)
14334,EOabs (bloed),,,,,EOabs (bloed),500,LAB-Hem-bloed,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,2797,2797,EOabs (blood)
14335,Blasten abs (bloed),,,,,Blasten abs (bloed),500,LAB-Hem-bloed,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,2793,2793,Blast abs (blood)
14336,Promyelocyten (bloed),,,,,Promyelocyten (bloed),500,LAB-Hem-bloed,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,2798,2798,Promyelocytes (blood)
14337,Myelocyten (bloed),,,,,Myelocyten (bloed),500,LAB-Hem-bloed,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,2798,2798,Myelocytes (blood)
14338,Metamyelocyten (bloed),,,,,Metamyelocyten (bloed),500,LAB-Hem-bloed,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,2798,2798,Metamyelocytes (blood)
14339,Staaf (bloed),,,,,Staaf (bloed),500,LAB-Hem-bloed,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,2798,2798,Rod (blood)
14340,Segmenten (bloed),,,,,Segmenten (bloed),500,LAB-Hem-bloed,,,,1,,,101,10^9/l,10*9/L,,,,,numericitems,2801,2801,Segments (blood)
14347,Voriconazol (bloed),,,,,Voriconazol (bloed),482,LAB-Tox-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,157,157,Voriconazole (blood)
14349,Alb-Fr (bloed),,,,,Alb-Fr (bloed),490,LAB-Chem-bloed,,,,1,,,62,g/l,g/L,,,,,numericitems,71,71,Alb-Fr (blood)
14352,Mpro-Band1 (bloed),,,,,Mpro-Band1 (bloed),490,LAB-Chem-bloed,,,,1,,,62,g/l,g/L,,,,,numericitems,24,24,Mpro-Band1 (blood)
14354,Mpro-Band2 (bloed),,,,,Mpro-Band2 (bloed),490,LAB-Chem-bloed,,,,1,,,62,g/l,g/L,,,,,numericitems,6,6,Mpro-Band2 (blood)
14364,Mpro-Band1 (urine),,,,,Mpro-Band1 (urine),480,LAB-Chem-urine,,,,1,,,62,g/l,g/L,,,,,numericitems,1,1,Mpro-Band1 (urine)
14365,Mpro-band1 (verz. urine),,,,,Mpro-band1-vur,481,LAB-Chem-verz. urine,,,,1,,,62,g/l,g/L,,,,,numericitems,1,1,Mpro-band1 (sat. urine)
14412,Met-Hb  (bloed),,,,,Met-Hb  (bloed),491,LAB-Astr-bloed,,,,1,,,191,Geen,,,,,,numericitems,334013,334013,Met-Hb (blood)
14413,Cl (onv.ISE) (bloed),,,,,Cl (onv.ISE) (bloed),490,LAB-Chem-bloed,,,,1,,,97,mmol/l,mmol/L,,,,,numericitems,343919,343919,Cl (unv.ISE) (blood)
14415,ATP / ADP ratio (bloed),,,,,ATP / ADP ratio (bloed),490,LAB-Chem-bloed,,,,1,,,191,Geen,,,,,,numericitems,17,17,ATP / ADP ratio (blood)
14441,Kreatinine (overig),,,,,Kreatinine (overig),479,LAB-Chem-diversen,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,197,197,Creatinine (other)
14442,eGFR(MDRD) (bloed),,,,,eGFR(MDRD) (bloed),490,LAB-Chem-bloed,,,,1,,,311,ml/min/1.73m2,mL/min/{1.73_m2},,,,,numericitems,128371,128371,eGFR(MDRD) (blood)
14494,Elastase (faeces),,,,,Elastase (faeces),510,LAB-Chem-faeces,,,,1,,,312,µg/g,ug/g,,,,,numericitems,9,9,Elastase (feces)
14498,6-Thioguanine nucleotiden (bloed),,,,,6-Thioguanine nucleotiden (bloed),492,LAB-Divers-diversen,,,,1,,,315,pmol/RBC,pmol/{RBC},,,,,numericitems,5,5,6-Thioguanine nucleotides (blood)
14499,6-Methylmercaptopurine (bloed),,,,,6-Methylmercaptopurine (bloed),492,LAB-Divers-diversen,,,,1,,,315,pmol/RBC,pmol/{RBC},,,,,numericitems,5,5,6-Methylmercaptopurine (blood)
14502,A1-Fr (bloed),,,,,A1-Fr (bloed),490,LAB-Chem-bloed,,,,1,,,62,g/l,g/L,,,,,numericitems,70,70,A1-Fr (blood)
14504,A2-Fr (bloed),,,,,A2-Fr (bloed),490,LAB-Chem-bloed,,,,1,,,62,g/l,g/L,,,,,numericitems,70,70,A2-Fr (blood)
14506,Beta-Fr (bloed),,,,,Beta-Fr (bloed),490,LAB-Chem-bloed,,,,1,,,62,g/l,g/L,,,,,numericitems,70,70,Beta-Fr (blood)
14508,Gamma-Fr (bloed),,,,,Gamma-Fr (bloed),490,LAB-Chem-bloed,,,,1,,,62,g/l,g/L,,,,,numericitems,70,70,Gamma-Fr (blood)
14522,C1q (bloed),,,,,C1q (bloed),485,LAB-Imm-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,13,13,C1q (blood)
14525,Calcitonine (bloed),,,,,Calcitonine (bloed),478,LAB-Endo-bloed,,,,1,,,203,ng/l,ng/L,,,,,numericitems,2,2,Calcitonin (blood)
14533,ATP (bloed),,,,,ATP (bloed),500,LAB-Hem-bloed,,,,1,,,323,µmol/10^11 PLT,umol/10*11{Platelets},,,,,numericitems,21,21,ATP (blood)
14534,ADP (bloed),,,,,ADP (bloed),500,LAB-Hem-bloed,,,,1,,,323,µmol/10^11 PLT,umol/10*11{Platelets},,,,,numericitems,21,21,ADP (blood)
14539,Calprotectine (faeces),,,,,Calprotectine (faeces),487,LAB-Imm-faeces,,,,1,,,312,µg/g,ug/g,,,,,numericitems,3,3,Calprotectin (feces)
14541,Methylmalonzuur (bloed),,,,,Methylmalonzuur (bloed),490,LAB-Chem-bloed,,,,1,,,99,µmol/l,umol/L,,,,,numericitems,2,2,Methylmalonic acid (blood)
14681,Gabapentine (bloed),,,,,Gabapentine (bloed),482,LAB-Tox-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,6,6,Gabapentin (blood)
14682,Levetiracetam (bloed),,,,,Levetiracetam (bloed),482,LAB-Tox-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,45,45,Levetiracetam (blood)
14686,Chromogranine A (bloed),,,,,Chromogranine A (bloed),478,LAB-Endo-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,5,5,Chromogranin A (blood)
15369,Epstein-Barrvirus DNA kwantitatief PCR (bloed),,,,,Epstein-Barrvirus DNA kwantitatief PCR (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,215,kopie/ml,{copies}/mL,,,,,numericitems,40,40,Epstein-Barr virus DNA quantitative PCR (blood)
15442,BK virus DNA kwantitatief PCR (bloed),,,,,BK virus DNA kwantitatief PCR (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,215,kopie/ml,{copies}/mL,,,,,numericitems,3,3,BK virus DNA quantitative PCR (blood)
15565,PROCALCITON (bloed),,,,,PROCALCITON-blo,478,LAB-Endo-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,2,2,PROCALCITON (blood)
15622,Lamotrigine (bloed),,,,,Lamotrigine (bloed),482,LAB-Tox-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,10,10,Lamotrigine (blood)
15623,Topiramaat (bloed),,,,,Topiramaat (bloed),482,LAB-Tox-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,1,1,Topiramate (blood)
15630,Nevirapine (bloed),,,,,Nevirapine (bloed),482,LAB-Tox-bloed,,,,1,,,63,mg/l,mg/L,,,,,numericitems,1,1,Nevirapine (blood)
15636,"Mirtazepine, desmethyl (bloed)",,,,,"Mirtazepine, desmethyl (bloed)",482,LAB-Tox-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,3,3,"Mirtazepine, desmethyl (blood)"
15637,Mirtazepine (bloed),,,,,Mirtazepine (bloed),482,LAB-Tox-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,3,3,Mirtazepine (blood)
15638,Citalopram (bloed),,,,,Citalopram (bloed),482,LAB-Tox-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,8,8,Citalopram (blood)
15639,"Citalopram, desmethyl (bloed)",,,,,"Citalopram, desmethyl (bloed)",482,LAB-Tox-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,7,7,"Citalopram, desmethyl (blood)"
15640,Dopamine (bloed),,,,,Dopamine (bloed),482,LAB-Tox-bloed,,,,1,,,44,nmol/l,nmol/L,,,,,numericitems,11,11,Dopamine (blood)
15775,Procalcitonine (bloed),,,,,Procalcitonine (bloed),490,LAB-Chem-bloed,,,,1,,,41,µg/l,ug/L,,,,,numericitems,1921,1921,Procalcitonin (blood)
16166,HbA1c  (bloed),,,,,HbA1c  (bloed),478,LAB-Endo-bloed,,,,1,,,206,mmol/mol,mmol/mol,,,,,numericitems,201,201,HbA1c (blood)
